"rep_id","condition","init","percent_bias","where_bias","level_bias","who_biased","size_net","mean_cond","std_cond"
5,"3",0,0,4,"random","degree",150,0.107519900473695,0.0463705511417208
5,"4",0,0,4,"random","degree",150,0.0765631029410935,0.029108211218607
5,"5",0,0,4,"random","degree",150,0.111656637554136,0.0333074484823283
5,"6",0,0,4,"random","degree",150,0.0790399086433897,0.0300626551715558
5,"7",0,0,4,"random","degree",150,0.0881331408874269,0.0339826702233656
5,"8",0,0,4,"random","degree",150,0.112557449927657,0.0444751982661764
5,"9",0,0,4,"random","degree",150,0.109090433371695,0.0450276895589208
6,"1",0,0,4,"random","degree",150,0.0881776392466874,0.0256051945125727
6,"10",0,0,4,"random","degree",150,0.104323045790008,0.0290705674878358
6,"2",0,0,4,"random","degree",150,0.104973611568459,0.0371137581196098
6,"3",0,0,4,"random","degree",150,0.112872986498506,0.0422289635565892
6,"4",0,0,4,"random","degree",150,0.097216902529865,0.0376529083277281
6,"5",0,0,4,"random","degree",150,0.11617009684375,0.0448493191940255
6,"6",0,0,4,"random","degree",150,0.094615061242941,0.0341639809672988
6,"7",0,0,4,"random","degree",150,0.0897283836265331,0.0475304030676641
6,"8",0,0,4,"random","degree",150,0.0894483295983593,0.0300674397007844
6,"9",0,0,4,"random","degree",150,0.102473943054891,0.0483252752369904
7,"1",0,0,4,"random","degree",150,0.109289892273788,0.0489412335128858
7,"10",0,0,4,"random","degree",150,0.125352130279151,0.0528809651970169
7,"2",0,0,4,"random","degree",150,0.095583474294685,0.0317624844486279
7,"3",0,0,4,"random","degree",150,0.0957102104906889,0.037328028985897
7,"4",0,0,4,"random","degree",150,0.0936362245896911,0.0280355018760788
7,"5",0,0,4,"random","degree",150,0.107948611401955,0.0387557054287829
7,"6",0,0,4,"random","degree",150,0.110635623621913,0.0460383928558247
7,"7",0,0,4,"random","degree",150,0.0876033707105743,0.0379583836173064
7,"8",0,0,4,"random","degree",150,0.0819239987032685,0.0397384653149592
7,"9",0,0,4,"random","degree",150,0.0923164636342853,0.0234488240899432
8,"1",0,0,4,"random","degree",150,0.0812817249773494,0.0345916065998785
8,"10",0,0,4,"random","degree",150,0.0961211996847389,0.0466003896430371
8,"2",0,0,4,"random","degree",150,0.0862488642159684,0.0403288055452527
8,"3",0,0,4,"random","degree",150,0.0905362526849538,0.0453975293548033
8,"4",0,0,4,"random","degree",150,0.0860326420908999,0.0386242630190182
