"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","where_bias","level_bias","who_biased","percent_bias","bet_biased","bet_unbiased","clus_biased","clus_unbiased","eigen_biased","eigen_unbiased","clos_biased","close_unbiased","assor_biased","assor_unbiased","deg_biased","deg_unbiased","exponent","old_rep_id","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
2926,150,0,4.60510067114094,0.591970780950182,-0.210523466014948,20,1.98666666666667,7,"lowest","centclos",20,"9.86666666666667",333.258333333333,"0",0,"0.00689489373934206",0.0945978151249006,"0.174560684480273",0.236272824859324,"0.69311335672124",0.371162105919365,"1.06666666666667",2.21666666666667,2.89606608200257,2927,0.0170698446733565,1.34233431878764,0.13240351214511,1.34658031601989,0.131769649156861,5994,7840.03561147918,0.642558720011077,0.0631141029906702,4.68880656110076,0.206163639022874,4,0,0.0237139699287693,0.192233187009584
2927,150,0,4.83427293064877,0.536780685366271,-0.182958521805923,20,1.98666666666667,7,"lowest","centclos",20,"34.4666666666667",348.45,"0",0,"0.00387232044926783",0.0801332469954153,"0.162232591953627",0.227404978372004,"0.78307130510675",0.331332992653911,"1.23333333333333",2.175,3.10362861515107,2925,0.0230348220051211,1.29837477568368,0.145794134227646,1.30273183200311,0.144990707246454,5994,7716.04168786426,0.652826849905724,0.0720930475879666,4.67287840181979,0.234566721117675,4,0,0.0253483798706679,0.195937664468353
2928,150,0,5.46371364653244,0.575048964948227,-0.235588749997156,20,1.98666666666667,7,"lowest","centclos",20,"77.6666666666667",396.266666666667,"0",0,"0.00469589725230026",0.0983488042238369,"0.143271315321367",0.201657753016054,"0.720677588015614",0.460591888901081,"1.4",2.13333333333333,2.90056748444368,2929,0.0273382339001617,1.24845161619358,0.126180860115729,1.25303453555914,0.125610885805302,5994,6836.37016602962,0.674429227467786,0.0745541786667265,4.63328831240597,0.279140217980418,4,0,0.0266149445418674,0.202739502918728
2929,150,0,5.47042505592841,0.576318800102667,-0.239325718088056,20,1.98666666666667,7,"lowest","centclos",20,"29.6",408.908333333333,"0",0,"0.00217839306438884",0.0859412556033856,"0.142016502966666",0.202298434819009,"0.703547657876947",0.434344486289872,"1.2",2.18333333333333,3.09339796436849,2931,0.0307792258404024,1.34827406826033,0.137821378870902,1.35235646773285,0.137222074462853,5994,7001.88737738887,0.635892263445691,0.0842675575555139,4.63122986765569,0.320701223867246,4,0,0.0296494857895368,0.189465041798485
2930,150,0,5.25637583892617,0.580986695868599,-0.243157933352153,20,1.98666666666667,7,"lowest","centclos",20,"39.4333333333333",386.516666666667,"0",0,"0.0023818898918288",0.0903106336783048,"0.147693039696727",0.210031472591864,"0.689874735533212",0.408038892960151,"1.26666666666667",2.16666666666667,3.02431076115872,2930,0.0273406593520406,1.29820835118479,0.147667434100529,1.30256700474915,0.146930311888126,5994,7322.47510140787,0.655243142026383,0.0879664343128643,4.63749420372455,0.293388104998108,4,0,0.0284201061413317,0.196296714279605
2931,150,0,4.94890380313199,0.54591888496293,-0.235925429019113,20,1.98666666666667,7,"lowest","centclos",20,"29.5333333333333",360.358333333333,"0",0,"0.00612590611682707",0.0991404797462437,"0.159211613991274",0.221578532263399,"0.696502382066304",0.318424141060508,"1.16666666666667",2.19166666666667,3.07682877526558,2926,0.0250164375253852,1.29737517522233,0.120472521862456,1.30179035620322,0.119814329425108,5994,8127.67977491055,0.656406811026904,0.0776298953180394,4.66154300976766,0.264619207605773,4,0,0.026171736648966,0.196684870856634
2932,150,0,5.86326621923937,0.568888891856255,-0.238674558797153,20,1.98666666666667,7,"lowest","centclos",20,"39.2333333333333",443.083333333333,"0",0,"0.00280301509565179",0.0854501539662988,"0.133193370007979",0.18809264502436,"0.672739057161696",0.486723148678574,"1.2",2.18333333333333,3.02629221981675,2932,0.0323280420377754,1.35623813954426,0.145687658920694,1.36025984878403,0.145072031443186,5994,6397.84863169597,0.630240098038028,0.0904275632413769,4.75278910013838,0.269475293630246,4.04,0.345245754314927,0.0300520054157959,0.187760158791801
2933,150,0,4.722774049217,0.57353560158547,-0.214783785931356,20,1.98666666666667,7,"lowest","centclos",20,"34.3",338.108333333333,"0",0,"0.00206865897894252",0.074296237710225,"0.167803054663704",0.232702387536717,"0.662156007820779",0.344539019049855,"1.2",2.18333333333333,3.01767622126769,2933,0.0218349565031189,1.28815995261965,0.112327238976343,1.29269864868636,0.111665698832196,5994,8412.57352351768,0.659958935820618,0.0674117666376613,4.67733959390677,0.198748580193391,4,0,0.0242919532412568,0.198145417236211
2934,150,0,5.06317673378076,0.544842721886934,-0.218709647777998,20,1.98666666666667,7,"lowest","centclos",20,"29.5333333333333",371,"0",0,"0.00246201493825534",0.0835561863698005,"0.152857834693362",0.21824077520676,"0.671335702909381",0.360285962457014,"1.16666666666667",2.19166666666667,2.94098457451325,2936,0.033916167435882,1.33812241341034,0.115936568430476,1.34233965558126,0.115477703569727,5994,7809.31194281124,0.637326173429704,0.0762339077080237,4.66172437596396,0.323142080613804,4.14,0.634891524846684,0.0307639982797949,0.189315319947109
2935,150,0,5.33941834451902,0.537999376449467,-0.296739940167201,20,1.98666666666667,7,"lowest","centclos",20,"63.4666666666667",388.241666666667,"0",0,"0.00479688792787972",0.0876664287278641,"0.149348855777119",0.205312618419219,"0.64515215039367",0.407535647329744,"1.23333333333333",2.175,2.90664383304698,2934,0.031865159609376,1.368027591737,0.097873624110666,1.37217750074166,0.0973844272341447,5994,7147.09196036632,0.620162148406013,0.0685803094284949,4.72276337802681,0.291755988515577,4,0,0.0301465133428415,0.18472956130638
