"rep_id","condition","init","percent_bias","where_bias","level_bias","who_biased","size_net","mean_cond","std_cond"
1829,"4",5,20,7,"lowest","centeigen",150,0.375488371038342,0.0755139571963662
1829,"5",5,20,7,"lowest","centeigen",150,0.0616120775519351,0.0248241936450489
1829,"6",5,20,7,"lowest","centeigen",150,0.0405631740513493,0.0193184114707546
1829,"7",5,20,7,"lowest","centeigen",150,0.171559939295222,0.151637796028794
1829,"8",5,20,7,"lowest","centeigen",150,0.0574231935252219,0.0201950799259797
1829,"9",5,20,7,"lowest","centeigen",150,0.0789528940166871,0.0250896440271843
1830,"1",5,20,7,"lowest","centeigen",150,0.0513628279731293,0.0230927286500698
1830,"10",5,20,7,"lowest","centeigen",150,0.0809566046643274,0.0263464477719977
1830,"2",5,20,7,"lowest","centeigen",150,0.0595326216201557,0.0295207797880548
1830,"3",5,20,7,"lowest","centeigen",150,0.063762645330578,0.0362123662386388
1830,"4",5,20,7,"lowest","centeigen",150,0.368520421270163,0.0634710281963507
1830,"5",5,20,7,"lowest","centeigen",150,0.0518745176698919,0.0265525572267563
1830,"6",5,20,7,"lowest","centeigen",150,0.0635726756420495,0.0329835857520401
1830,"7",5,20,7,"lowest","centeigen",150,0.150325232381271,0.141689443903914
1830,"8",5,20,7,"lowest","centeigen",150,0.0512240007712321,0.0191407728880757
1830,"9",5,20,7,"lowest","centeigen",150,0.0588684526772026,0.0232865537698138
1831,"1",5,20,7,"lowest","centeigen",150,0.042003616773962,0.0193777118460072
1831,"10",5,20,7,"lowest","centeigen",150,0.0564870896421437,0.0264118737437214
1831,"2",5,20,7,"lowest","centeigen",150,0.0570511068971271,0.0190281657042697
1831,"3",5,20,7,"lowest","centeigen",150,0.0712503630025303,0.0355245565855525
1831,"4",5,20,7,"lowest","centeigen",150,0.365148202620232,0.0675832775618918
1831,"5",5,20,7,"lowest","centeigen",150,0.0579860260949455,0.0195442007165877
1831,"6",5,20,7,"lowest","centeigen",150,0.0611146523136823,0.0157399063018387
1831,"7",5,20,7,"lowest","centeigen",150,0.164552309856134,0.126960732727539
1831,"8",5,20,7,"lowest","centeigen",150,0.0609626670594112,0.0179833401907776
1831,"9",5,20,7,"lowest","centeigen",150,0.0634439657398316,0.0329012847767791
1832,"1",5,20,7,"lowest","centeigen",150,0.0516385400463284,0.0159674185418575
1832,"10",5,20,7,"lowest","centeigen",150,0.0555648249671999,0.025879057902275
1832,"2",5,20,7,"lowest","centeigen",150,0.0583724823446539,0.0220219969953936
1832,"3",5,20,7,"lowest","centeigen",150,0.0717390911277473,0.0208560259612091
1832,"4",5,20,7,"lowest","centeigen",150,0.31156463748058,0.0718919572885951
1832,"5",5,20,7,"lowest","centeigen",150,0.0808042765087512,0.0467464345125579
1832,"6",5,20,7,"lowest","centeigen",150,0.0747921223411213,0.0282478087123863
1832,"7",5,20,7,"lowest","centeigen",150,0.155778050750299,0.15427122011852
1832,"8",5,20,7,"lowest","centeigen",150,0.0786452431866587,0.039416978116555
1832,"9",5,20,7,"lowest","centeigen",150,0.0611007312466607,0.0190038177560985
1833,"1",5,20,7,"lowest","centeigen",150,0.0709998527066918,0.0289163259234553
1833,"10",5,20,7,"lowest","centeigen",150,0.0542472555867099,0.0282769484089772
1833,"2",5,20,7,"lowest","centeigen",150,0.0545122457770504,0.0242056731261653
1833,"3",5,20,7,"lowest","centeigen",150,0.0618136823487642,0.0179363456233107
1833,"4",5,20,7,"lowest","centeigen",150,0.36955318405369,0.0834629433567789
1833,"5",5,20,7,"lowest","centeigen",150,0.0509750420644591,0.0212762639479018
1833,"6",5,20,7,"lowest","centeigen",150,0.0551131388213896,0.0211526373227795
1833,"7",5,20,7,"lowest","centeigen",150,0.169088053069644,0.125076423447859
1833,"8",5,20,7,"lowest","centeigen",150,0.0598289071215949,0.0254649682350326
1833,"9",5,20,7,"lowest","centeigen",150,0.0538686384500064,0.0218049118034585
1834,"1",5,20,7,"lowest","centeigen",150,0.0577465343688323,0.0275417382379356
1834,"10",5,20,7,"lowest","centeigen",150,0.0641034320450866,0.0255281880901159
1834,"2",5,20,7,"lowest","centeigen",150,0.0507819347192117,0.0160232268203854
1834,"3",5,20,7,"lowest","centeigen",150,0.0653408532126558,0.0293617002645785
1834,"4",5,20,7,"lowest","centeigen",150,0.361690229645209,0.0591961598936113
1834,"5",5,20,7,"lowest","centeigen",150,0.0725428176928888,0.0294948308455754
1834,"6",5,20,7,"lowest","centeigen",150,0.0660362231869862,0.0206866566156529
1834,"7",5,20,7,"lowest","centeigen",150,0.168986061893785,0.106438966019611
1834,"8",5,20,7,"lowest","centeigen",150,0.0469734256009769,0.0215871732777014
1834,"9",5,20,7,"lowest","centeigen",150,0.0457984876343674,0.0160356194834498
1835,"1",5,20,7,"lowest","centeigen",150,0.045627091680559,0.0201636677962522
1835,"10",5,20,7,"lowest","centeigen",150,0.0706619243900659,0.029080037038165
1835,"2",5,20,7,"lowest","centeigen",150,0.0716563504086152,0.0347540842859619
1835,"3",5,20,7,"lowest","centeigen",150,0.0484237609073294,0.0210864082914522
1835,"4",5,20,7,"lowest","centeigen",150,0.382366362834586,0.0546015605994844
1835,"5",5,20,7,"lowest","centeigen",150,0.0589524154841015,0.0202474427208598
1835,"6",5,20,7,"lowest","centeigen",150,0.0508671309302304,0.0223859373976243
1835,"7",5,20,7,"lowest","centeigen",150,0.152833983735317,0.144280145573358
1835,"8",5,20,7,"lowest","centeigen",150,0.066350564296839,0.0286533471608133
1835,"9",5,20,7,"lowest","centeigen",150,0.0522604153323567,0.0169199466280969
1836,"1",5,20,7,"lowest","centeigen",150,0.0887415173354179,0.0313978825813749
1836,"10",5,20,7,"lowest","centeigen",150,0.0404784348916249,0.026925010557504
1836,"2",5,20,7,"lowest","centeigen",150,0.0615829220350457,0.0201103534417402
1836,"3",5,20,7,"lowest","centeigen",150,0.0609956069772053,0.0180731905446938
1836,"4",5,20,7,"lowest","centeigen",150,0.31255232246042,0.0526470140368944
1836,"5",5,20,7,"lowest","centeigen",150,0.0529116303261957,0.0208814691303757
1836,"6",5,20,7,"lowest","centeigen",150,0.0494883033936127,0.0201400241284083
1836,"7",5,20,7,"lowest","centeigen",150,0.195068801067286,0.108022490517705
1836,"8",5,20,7,"lowest","centeigen",150,0.089142385313006,0.0317313614946393
