"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","connec","neighbors","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
242,50,0.444838674749618,"1.5355102040816326",0.592307616443937,-0.0192507081890725,20,0.45,22.76,8.23962440282613e-06,1.013462206754,0.00424786941716924,1.01380242168493,0.00424753686080799,68310,8144.21041386494,0.764549015154247,0.00134092173497679,4.51958716614024,0.00504316026843429,4,0,0.000524164764417722,0.234043498649508
243,50,0.467590801510225,"1.539591836734694",0.537107843612458,-0.0151171363202098,20,0.45,22.56,1.38893505221411e-05,1.46791771913494,0.00380025935105878,1.46812859421807,0.003796079238634,67710,10518.0893741037,0.613311698491388,0.00149320910078736,4.55489343798052,0.00558081959343032,4,0,0.000688509672677331,0.181572374748457
244,50,0.444951923700596,"1.5477551020408162",0.57424595463755,0.00557116762680903,20,0.45,22.16,9.2920565908341e-06,1.08455071855925,0.00410230096574227,1.08487530023816,0.00409156301753442,66510,8976.70454508757,0.74168823421192,0.00139980563933859,4.40659024635311,0.00356325944570272,4,0,0.000560798079736791,0.226316011003046
245,50,0.452912111743268,"1.5453061224489797",0.551109368386494,0.00185031576811144,20,0.45,22.28,1.30714845171029e-05,1.47131356289966,0.00373737612770519,1.47152560976043,0.00374090257497428,66870,9811.19726826113,0.608945905876164,0.0015196720446957,4.23602631593707,0.00498492080592273,4,0,0.000683975341161726,0.18047125126711
246,50,0.464008418208059,"1.5404081632653062",0.56071087341568,-0.0665047589717856,20,0.45,22.52,1.02169453178129e-05,1.2846849970048,0.00383051074861775,1.28494456554,0.00382789208356881,67590,11439.5661399105,0.677285383281578,0.00122219501643888,4.52563241714801,0.00475461588725491,4,0,0.000595014114916462,0.204071596339376
247,50,0.479126777026885,"1.5273469387755103",0.580473907978506,-0.0921055779645028,20,0.45,23.16,9.3752227057055e-06,1.00397333579093,0.00459487710645128,1.00429669721283,0.00458099779416769,69510,10848.1917989185,0.775852042435144,0.00137900995122427,4.21162175028773,0.00476192138739474,4,0,0.000555948445238728,0.237707301883333
248,50,0.462295266707707,"1.5526530612244898",0.616928396577091,-0.0418439308413773,20,0.45,21.96,1.1237764665475e-05,1.28592230181853,0.00449207808123047,1.286192564484,0.00447401721091602,65910,11860.8255898765,0.683175821615066,0.00161920125698655,4.45821104191047,0.00574778892265807,4,0,0.000631701426301865,0.205464553227001
249,50,0.442897247383035,"1.5518367346938775",0.578197426325867,-0.0790466892483159,20,0.45,21.96,1.19431384468174e-05,1.24603245121928,0.00375914553858976,1.24632154265407,0.00375826369632521,65910,9408.28987475125,0.684894592369001,0.00143344848432083,4.92343329804911,0.00725578730575135,4,0,0.000640225258140538,0.206732347921019
250,50,0.437083490772251,"1.5714285714285714",0.594039202646144,-0.0552433795712494,20,0.45,21,1.22796341474887e-05,1.07989450355403,0.00512963792432645,1.08022654554806,0.00511348268835511,63030,9191.83310979738,0.753199625383361,0.00156303756790673,4.47850575778686,0.00583506575352973,4,0,0.000648971483820115,0.229772323844013
251,50,0.562268146719843,"1.44",0.521260838151644,-0.0382604878903002,20,0.55,27.44,5.58090311026765e-06,1.1376915543243,0.00283732327935529,1.13794421164557,0.0028477714098117,82350,10430.4107966923,0.724801621582292,0.00086350773895715,4.28029625532717,0.00436718908537286,4,0,0.000425474403296098,0.220292830688175
252,50,0.537797607915492,"1.4595918367346938",0.540564181762614,-0.0397066425226495,20,0.55,26.48,8.18506882994167e-06,1.28627237114267,0.00435919007375008,1.28648527588802,0.00435354282799419,79470,10018.6764370859,0.684465600356138,0.00146951551710038,4.46686035908488,0.00456209307930834,4,0,0.000549655401563953,0.206010418518756
253,50,0.54755881672846,"1.4514285714285715",0.474057240045887,-0.0544431872872599,20,0.55,26.88,5.32195928933694e-06,1.13896282953403,0.00313356911950776,1.13923644862695,0.00313858000298401,80670,10473.9911111247,0.71346773766028,0.00102431718638125,4.58880582984095,0.00483471336614745,4,0,0.000421312937925467,0.21697229356645
254,50,0.536965756860442,"1.4661224489795919",0.58011274335206,-0.00855990036253774,20,0.55,26.16,6.47986528945871e-06,1.08442452393403,0.00378237865049081,1.08469423988717,0.00377637125369493,78510,11328.5624211818,0.745380555536865,0.00131155518703133,4.74446290863612,0.00637925273817231,4,0,0.000478531478784941,0.227401988049314
255,50,0.571201177649898,"1.4318367346938776",0.529974041450722,-0.0658262733688228,20,0.55,27.84,6.10310688063419e-06,1.22805222794563,0.00295860226108264,1.22830529523916,0.00297435526413577,83550,11457.5347278905,0.681987005461171,0.00093249773291379,4.27859172515173,0.00359415701380148,4,0,0.000447889917012688,0.206212032972252
256,50,0.564654900025616,"1.4302040816326531",0.589430767780072,-0.0280109559372614,20,0.55,27.92,5.50362085842529e-06,1.08709256328757,0.00330073044188536,1.08733437401382,0.0032987471216745,83790,9248.40857793868,0.753968620498962,0.00102732329242132,4.39875855488889,0.00367562613129236,4,0,0.000433824646628224,0.229927904044183
257,50,0.555480257579499,"1.4457142857142857",0.543991367186295,-0.0654345638272284,20,0.55,27.16,5.69109181054716e-06,0.962060785008165,0.00267806223300301,0.962349663685544,0.00267936016535958,81510,10057.4675272269,0.781990296891323,0.00082517301643408,4.46384009135046,0.0047853521715561,4,0,0.000408863253196463,0.240157925174467
258,50,0.546545486119949,"1.4514285714285715",0.574906160767918,0.0230639468449304,20,0.55,26.88,7.64572896416517e-06,1.15799195740728,0.00377374289757457,1.1582331961049,0.00377853696324532,80670,10385.9402608546,0.72506432026917,0.00122583901859988,4.58936609734783,0.00612904583451519,4,0,0.000510314627581686,0.220197245812762
259,50,0.538043924418377,"1.453877551020408",0.524462800351417,0.00699847907952646,20,0.55,26.76,7.99120499763135e-06,1.3375117290385,0.00292356274520942,1.337721058768,0.0029177531469698,80310,8939.7986554508,0.650008882097833,0.00115269444830812,4.61367605954914,0.00473655095164144,4,0,0.000528975621738749,0.195074735376416
260,50,0.543871640676386,"1.449795918367347",0.558519961819794,-0.0592870195818784,20,0.55,26.96,5.20066231250393e-06,1.12470473436183,0.00259919384927846,1.12496852189468,0.00259941081293033,80910,10462.0597339889,0.718953032620233,0.000881211404628319,4.72927746128565,0.00373911153537372,4,0,0.000415655906192517,0.21901172107958
261,50,0.651167172748697,"1.350204081632653",0.592530832834341,-0.0756232785831357,20,0.65,31.84,4.57798801310286e-06,1.26774745119277,0.00218735034695581,1.26794065859897,0.0021837743996595,95550,10184.5020316485,0.671876832600014,0.000796324640756671,4.73641713293369,0.00336457774271178,4,0,0.000392048491257452,0.202750739331149
262,50,0.660518188529083,"1.3420408163265307",0.521334927472321,-0.0402490739341535,20,0.65,32.24,3.86330617681341e-06,1.20578526046757,0.00213429105557845,1.20597483827737,0.00213677685159087,96750,10242.0501774173,0.709998384255091,0.000610004922175017,4.57106653555682,0.00312222949376458,4,0,0.000353074834136768,0.21499506201416
263,50,0.629981554915096,"1.3648979591836734",0.543521251912626,-0.0592605407306028,20,0.65,31.12,4.0141044748e-06,1.14538745320013,0.00224734894915013,1.1456165148094,0.00224639189659638,93390,9614.52982071767,0.708724482599434,0.000705872489829391,4.45528780602501,0.00351499282972409,4,0,0.000357513101726281,0.21560464938829
264,50,0.659150661866897,"1.3412244897959185",0.550670106870927,-0.0091639717120991,20,0.65,32.28,4.07190260265346e-06,1.11946294626442,0.00274571085953097,1.11967691941616,0.00274403636018131,96870,9941.37920050147,0.732588069833788,0.000929955843846455,4.5369829877015,0.00324497394457698,4,0,0.000372345756837946,0.223003250975918
265,50,0.644523144555283,"1.3616326530612244",0.587980612258337,-0.0498311818623167,20,0.65,31.28,5.13735400559244e-06,1.3556318312501,0.0024327900036573,1.35579741736095,0.00243278377881265,93870,11500.4170288183,0.664597631827548,0.000852638722574346,4.63194657861601,0.00409050021587384,4,0,0.000421406273322973,0.19877352028715
266,50,0.662923769061584,"1.3379591836734694",0.625277286357185,-0.0668632018044187,20,0.65,32.44,3.60810166887142e-06,1.18867160483085,0.00225354625186968,1.18886574080062,0.00225278957711595,97350,10535.5375287836,0.711567703790525,0.000763249562742441,4.25971353601413,0.00308226778741803,4,0,0.000351401891278734,0.21578994047784
267,50,0.658636745250256,"1.3412244897959185",0.535348557953768,-0.0316904362613819,20,0.65,32.28,3.44688513413353e-06,1.12631673567608,0.00227252939800807,1.12652712904315,0.00227222452081324,96870,9603.06073656749,0.73340925571427,0.000727610553653086,4.66809549358328,0.00367870595544861,4,0,0.000334351679377985,0.223087199643793
268,50,0.66075578592632,"1.3355102040816327",0.598117120684294,-0.0212934173971872,20,0.65,32.56,5.00174747512102e-06,1.449585596631,0.00283446545291489,1.44972998998218,0.00283665563957092,97710,8702.42752902655,0.625154385035994,0.00109243992530136,4.49869697729317,0.00442673121680855,4,0,0.000432361439594122,0.185391971779316
269,50,0.644547682080463,"1.3591836734693878",0.502123413542192,-0.0235342303382651,20,0.65,31.4,5.8360545755494e-06,1.39426021559175,0.00233821632627705,1.39441865311391,0.00233817060447322,94230,10480.3022234036,0.649397548463428,0.000873057060099943,4.6678252606584,0.00591879483908593,4,0,0.000445983702012273,0.193538147669554
270,50,0.639101820188145,"1.3616326530612244",0.583150966787158,-0.0430162429764104,20,0.65,31.28,4.53120552007381e-06,0.999683999793502,0.00275875029348682,0.99993375090009,0.00275713213099388,93870,10689.2278409965,0.768960914914478,0.000849822294581587,4.56326593885605,0.00246987726294842,4,0,0.000379662638679328,0.235618771510016
271,50,0.756766910159277,"1.2448979591836735",0.614347796822186,-0.0567876809098406,20,0.75,37,1.57938300417847e-06,0.745496269655692,0.00259867201125145,0.745760457598442,0.00260266727024358,111030,9885.05365257497,0.838416397351185,0.000680524468868737,4.32319672183976,0.001876711877417,4,0,0.000227678249858897,0.259888137000681
272,50,0.742505615283085,"1.2571428571428571",0.553716267468776,-0.0411362276995478,20,0.75,36.4,2.19851380377399e-06,0.993220708030126,0.00160912628571015,0.993435223346714,0.00160789391431689,109230,8887.04629428331,0.771364049049223,0.000512215542895643,4.57195422434222,0.00264731359211682,4,0,0.000259758005813471,0.236409933621208
273,50,0.737817880795984,"1.2571428571428571",0.581389931231474,-0.0276247833770871,20,0.75,36.4,2.25828554209452e-06,1.14253232753716,0.00209945578235131,1.14270946188487,0.00209806270643926,109230,6803.36051416609,0.732534448048267,0.000667673474054646,4.5053483262112,0.00281117694755073,4,0,0.000279318499396958,0.22265324764434
274,50,0.741713836814993,"1.2546938775510204",0.573619977678508,-0.0261681938466565,20,0.75,36.52,2.37294789220845e-06,1.2026052834155,0.00157487812761718,1.20277415771363,0.00157410402035026,109590,7648.28912441287,0.711456109468754,0.000533586615837724,4.35206623847199,0.00260815498906002,4,0,0.000279544778351454,0.215345968342792
275,50,0.752070195764639,"1.2473469387755103",0.510935755591427,-0.0573135711866994,20,0.75,36.88,2.20177354691363e-06,1.00933365202851,0.00133192683689249,1.0095385368515,0.00133427219220429,110670,8412.23598609278,0.764698923075373,0.000481548502565807,4.44017719008767,0.00222784173153301,4,0,0.000259794689710743,0.234283549406113
276,50,0.757985298292907,"1.2424489795918368",0.61241366035185,-0.0648277962101843,20,0.75,37.12,2.31165571559113e-06,1.16905228488574,0.00175197891199763,1.16922413771741,0.00175547365537177,111390,9164.61696317051,0.72080860591024,0.000548941450262915,4.1788715996175,0.00248034110581583,4,0,0.00027689422248139,0.218738099502561
277,50,0.755463751684343,"1.2448979591836735",0.582596781709652,-0.00139408194054705,20,0.75,37,3.35346009397904e-06,1.42478928487071,0.00239600451453469,1.4249354409867,0.00239603468169321,111030,9071.14735222145,0.602149306286631,0.000885113098268945,4.8024663495184,0.00300836493879403,4,0,0.000350523490051528,0.179824273577765
278,50,0.746514044461806,"1.253877551020408",0.580882433469638,-0.0339358612172032,20,0.75,36.56,3.13256082560694e-06,1.38029628662818,0.00152574274590042,1.38044205754379,0.00152162255157393,109710,9353.46710791114,0.636132041631108,0.000560443541034503,4.50834572162573,0.00298540564943285,4,0,0.000323233218396997,0.190197978258764
279,50,0.787037319446499,"1.2130612244897958",0.57553111966735,-0.0547848706935402,20,0.75,38.56,1.98822348366313e-06,1.23839990685712,0.00183094513244191,1.23855886032946,0.00183243227496928,115710,8617.58998461038,0.690712217683124,0.000631415037147666,4.78868884860718,0.0021461978314153,4,0,0.000265204200690495,0.208657625768277
280,50,0.736353517880887,"1.2620408163265306",0.540584730321943,-0.0299796988406427,20,0.75,36.16,2.83734128078734e-06,1.22626880954451,0.00206421448403882,1.22644601066756,0.0020645117602063,108510,8832.31543358633,0.688907755590333,0.000721606716155976,4.69787175367877,0.00272103884603901,4,0,0.000313922952359592,0.208295921283718
281,50,0.843082262885965,"1.1575510204081632",0.555614577656174,-0.0258598801086252,20,0.85,41.28,1.28037812826905e-06,1.06321029256101,0.0015940716060961,1.06338423934687,0.00159019006303809,123870,7972.81094004582,0.751551230648675,0.000521244131217075,4.56599180488803,0.00181015721350211,4,0,0.000208614579118494,0.229479429134384
282,50,0.85662723918283,"1.1477551020408163",0.541472334298928,-0.0168217394124135,20,0.85,41.76,1.43142344832754e-06,1.28710311473064,0.00165173735176792,1.28723835652088,0.00165059047238975,125310,9262.69674665041,0.677016140180207,0.000527122239269873,4.73370557076173,0.0018664929872715,4,0,0.00022701944105231,0.204044101326904
283,50,0.843993029703475,"1.1551020408163266",0.51550502974066,-0.0198763151191543,20,0.85,41.4,1.7450798583381e-06,1.31256302875589,0.0017701989147878,1.31269899485728,0.00177089379565942,124230,7042.14716792356,0.666652675900665,0.0006394308881637,4.5146846619447,0.00255448210058322,4,0,0.000249591139792455,0.200219054891465
284,50,0.852605238574015,"1.1493877551020408",0.508239117545793,-0.0430665165173283,20,0.85,41.68,1.29362786453408e-06,1.17240245211057,0.00139515650123425,1.17255971046198,0.00139505805348101,125070,8275.75756443518,0.711807308794453,0.000466411630886469,4.37169056878467,0.00170940426127221,4,0,0.000208598368506836,0.216009428155153
285,50,0.857364220329057,"1.143673469387755",0.510371111520642,-0.0374069434456158,20,0.85,41.96,1.25858852710904e-06,1.34302226878501,0.00128450361715101,1.34315398535125,0.00128317627913798,125910,7617.4879355979,0.657637726147801,0.000450146241463046,4.83802359000332,0.00192444742061126,4,0,0.000207980657464214,0.196915673019201
286,50,0.839883560218699,"1.16",0.559952132905949,-0.0404029106260685,20,0.85,41.16,1.08615867045475e-06,0.940581334309816,0.00147600703124502,0.940791658526438,0.00147803053200768,123510,7722.85238623605,0.77211505993232,0.000445651768927223,4.03195913464691,0.00112555936585417,4,0,0.000183971605250557,0.237378729318626
287,50,0.837000713052818,"1.1624489795918367",0.559576842725714,-0.0471256306418401,20,0.85,41.04,1.65731354864364e-06,1.35105952574631,0.00137274742071495,1.35119658806203,0.00137132518308999,123150,6748.06094597643,0.645829292940548,0.00054948699999375,4.19662181981816,0.00158569886903943,4,0,0.000241992937739618,0.193428488105618
288,50,0.849018276898017,"1.1518367346938776",0.495582945373742,-0.0392103602531843,20,0.85,41.56,1.42885725087148e-06,0.913752616180962,0.00180154344827742,0.913961947843536,0.00180036042031505,124710,7525.30425176502,0.787032533621487,0.00060347666459762,4.28463459273645,0.00143850094985858,4,0,0.000212517073014319,0.242147770537517
289,50,0.856724640938767,"1.143673469387755",0.570308629082508,-0.031086696061461,20,0.85,41.96,1.30044743951065e-06,1.14091835720411,0.00152328781523519,1.14108421989428,0.00152363116015581,125910,7831.49059234315,0.721601454990234,0.00051388182351537,4.65466178909695,0.0023518292477432,4,0,0.000205339519529381,0.219241086452391
290,50,0.849443603227258,"1.150204081632653",0.587265336185773,-0.0254508701866997,20,0.85,41.64,1.74930601712123e-06,1.28980749753975,0.0016300874539327,1.28994557623427,0.00162912392023856,124950,7367.44078180947,0.670508641782278,0.000576222073454862,4.15418471092974,0.00257277987380928,4,0,0.000246379513114111,0.202093786297129
291,50,0.940133162429461,"1.0604081632653062",0.578091054880078,-0.0413605738882077,20,0.95,46.04,4.91034603258726e-07,1.12332853799391,0.000983676409137668,1.12347622182532,0.00098341352673102,138150,5247.50669657622,0.732354416093172,0.000299615849064926,4.23493161591339,0.00124828665943936,4,0,0.000129443020315091,0.222828587570826
292,50,0.955258940564528,"1.0440816326530613",0.572481675174453,-0.0279671791484161,20,0.95,46.84,3.35331002950893e-07,0.898971850110936,0.000785757089089612,0.89914974678809,0.000786051826803555,140550,3394.11254969543,0.799025484255648,0.000229164366146057,4.48444673351986,0.00128321088938111,4,0,0.000103100344338487,0.246049671494179
293,50,0.956783243349578,"1.0440816326530613",0.511661439221308,-0.0494009048148858,20,0.95,46.84,7.5889073376708e-07,1.47710635725876,0.00109605940882748,1.47720341327949,0.00109505697695928,140550,5047.69092491501,0.61493057051388,0.000430175184900027,4.70478137109539,0.00160537992042702,4,0,0.000167096604081198,0.181746186801493
294,50,0.951984871541402,"1.0481632653061224",0.515758393560631,-0.0441312986041649,20,0.95,46.64,4.11790001564765e-07,1.09153649349448,0.000785445824629722,1.0916867467267,0.000786218429230848,139950,4645.9989369832,0.736650150278845,0.000268102545156447,4.58300398836326,0.000872363298797349,4,0,0.000117465287171041,0.224736746402303
295,50,0.9549287523132,"1.0448979591836736",0.502241176123809,-0.0417515162856225,20,0.95,46.8,3.36594833796407e-07,0.894853806096393,0.000874826811966143,0.895029982980563,0.000874487976039237,140430,4065.78556307363,0.805438195818552,0.000257287328298287,4.31648725830744,0.00103138028720194,4,0,0.000101997596902743,0.248076014662439
296,50,0.95000186835494,"1.0506122448979591",0.579808416298887,-0.0498695841471843,20,0.95,46.52,5.09546979078476e-07,1.23077944976153,0.000760656238127728,1.2309152490342,0.000760312601253449,139590,5292.11967100564,0.681404277391951,0.000290839148945976,4.36378765918006,0.0012913352364633,4,0,0.000131294348896945,0.206215520734275
297,50,0.955664883500121,"1.0440816326530613",0.506290611255946,-0.0337770174132575,20,0.95,46.84,5.77355662007273e-07,1.3815723596545,0.000783403284747531,1.3817003535943,0.000782374624982727,140550,3897.880114595,0.601624858363313,0.000305906709966593,4.36065037048667,0.00123343934623299,4,0,0.000140939440424689,0.181120322802707
298,50,0.952396932131506,"1.04734693877551",0.519943984997479,-0.0385432096880116,20,0.95,46.68,4.0183301664986e-07,1.09047556201337,0.000801581464506504,1.09062772802126,0.00080230674422234,140070,4218.32735978204,0.737551971128872,0.000281877984515549,4.21377736011071,0.000913932788229201,4,0,0.000117004283293446,0.224994168651958
299,50,0.954251783357918,"1.0465306122448979",0.55297647690982,-0.0447651108059004,20,0.95,46.72,4.73067828975008e-07,1.22411687763439,0.000802953407792755,1.22424234807429,0.000802166374351404,140190,5179.86683305307,0.710029078671435,0.000268066753776163,4.2911157286258,0.00110404304203937,4,0,0.000127059912219817,0.214588272349463
300,50,0.949496207465221,"1.0497959183673469",0.507119212422296,-0.0339404057267151,20,0.95,46.56,5.92987329060425e-07,1.13778612700844,0.00132644198174045,1.13792512848439,0.00132557812058257,139710,4027.65947124711,0.731218427805613,0.000427845122344263,4.3604435228376,0.0009654321125881,4,0,0.000146959708715273,0.222437602681173
301,150,0.0454635364635364,"false",0.586884200881445,0.0526417451555457,0,0.05,7.10666666666667,0.00129372257554597,2.26913967211342,0.00971065340607165,2.26917605977814,0.00969717722387615,20016.25,9224.9980825278,0.145912198428688,0.0132168789445365,5.5368535769,0.0512650776603359,6.025,0.79265496074424,0.00572689337169849,0.0277622737811103
302,150,0.0481777296777297,"2.6709619686800896",0.556263473415258,-0.00484576406647008,0,0.05,7.68,0.000477935650689136,2.27052630291929,0.00514975539448635,2.27055607252225,0.00514329149589217,23050,8300.46493401456,0.149596213352151,0.00583533030928445,5.60964742808171,0.0355879259462126,6.84,0.786462643698279,0.0043365834884465,0.0266360141654423
303,150,0.0505660635660635,"2.791946308724832",0.562253340595124,-0.0434311764871895,0,0.05,6.85333333333333,0.000642098998938433,2.28414556881789,0.00330730362627852,2.28416536097489,0.00329442516749366,20570,7244.04870295184,0.146357802021634,0.00441968774294666,5.58986360115922,0.0525753159945092,6,0,0.00500217023242633,0.020020147279472
304,150,0.055371917842506,"2.6631767337807606",0.57346559137275,0.0362319105149335,0,0.05,7.76,0.000464719262937036,2.28500364153078,0.00258511533261127,2.28501992586237,0.00258177914623906,23290,8066.93474881325,0.131248546060246,0.00441529584205351,5.59177643635488,0.0400161486024805,7.79333333333333,1.03817513275169,0.00427002544102683,0.0191436164602432
305,150,0.053985310985311,"2.667829977628635",0.523564294919879,-0.0429259105811486,0,0.05,7.66666666666667,0.000503071505140864,2.2877707277207,0.00236092520528113,2.28778419924856,0.00235738694826767,23016.6225165563,7728.30010523377,0.129160192682196,0.00475961803456572,5.5429987768611,0.0319689605764413,5.20529801324503,1.79003866176014,0.00445312386846894,0.0176542848911319
306,150,0.0427992932992933,"2.7836241610738255",0.532277037801189,0.0662019947265847,0,0.05,6.96,0.00050980614985419,2.29313143526604,0.00200217411191045,2.29314127599196,0.00199844384819554,20890,7848.32731292078,0.119751741403522,0.0031042620692779,5.30424683197463,0.0452275068713287,3.77333333333333,2.24698654777043,0.00446617259432863,0.0135640271705301
307,150,0.042089059089059,"2.7149888143176732",0.571636984435045,-0.0103751726902736,0,0.05,7.32,0.000507723591454891,2.28220238045486,0.00322627619071808,2.28222202781211,0.00321832815716634,21970,7609.49601026253,0.141996775511763,0.00577858209669241,5.45375895594994,0.0388478360618011,7.72,1.37630962647199,0.00448325167315435,0.0211799416672344
308,150,0.0495225515225515,"2.6984340044742727",0.553112687690661,0.0356053674900883,0,0.05,7.56,0.000506528528744022,2.28889851169459,0.00248192159654445,2.28891181223424,0.00247753282985745,22690,7921.86677206594,0.127742249782002,0.00505680927086572,5.42697078387648,0.0537316247062281,3.08,2.16909346109222,0.00447094384927444,0.0168636600665648
309,150,0.0426425796425796,"2.7224161073825504",0.5649125647315,-0.00972210864157152,0,0.05,7.33333333333333,0.000485626474152762,2.28001668557172,0.00323509835353122,2.28003832989782,0.00323133545466355,21943.7748344371,7398.80069035713,0.137202781749202,0.00459202042584031,5.20141265940312,0.0469725029630957,3.17218543046358,0.378797912770975,0.00439253824160632,0.0220355020198517
310,150,0.056039886039886,"2.667829977628635",0.573741587604207,-0.0625321596002561,0,0.05,7.72,0.000508113443748367,2.28968347581286,0.00216526563588285,2.28969583528819,0.0021603686741446,23170,8571.12367626471,0.136361108959242,0.00499763368705415,5.7809487513711,0.0305968816063332,8,0,0.00448979931160648,0.0165107078869214
311,150,0.146761345958169,"1.8832214765100672",0.572964440011179,0.00638828888604641,0,0.15,22.2533333333333,3.11890119557011e-05,2.2718307030983,0.00071858237890215,2.27183965971788,0.000718348232448254,66770,13317.8388717827,0.142580371552639,0.00127632173275279,5.86591221018105,0.00948960975674165,9,0,0.0011143952580606,0.0256802028587637
312,150,0.140981438526271,"1.8994183445190156",0.537263202503064,-0.00414083958467756,0,0.15,21.3066666666667,4.62627755263917e-05,2.27605828068308,0.000999546244023275,2.27606637063331,0.000999301875521027,63930,12651.5086507871,0.131063740124,0.00130747713749303,5.58075362589548,0.0136519900394855,10,0,0.00135155466370637,0.0235510047578462
313,150,0.149939684148861,"1.8635346756152125",0.60856943007407,-0.0506184659497312,0,0.15,22.9866666666667,3.97872049134308e-05,2.28842936811362,0.000897491735608326,2.28843321900108,0.000897282745554403,68970,11863.2476285081,0.135895996881143,0.00137611812816036,5.46954279151064,0.00974406350723415,5,0,0.0012574953701004,0.0176416598350295
314,150,0.153331955440796,"1.87668903803132",0.55564537581252,-0.0241075884197606,0,0.15,22.52,4.19491221917735e-05,2.26178309150348,0.00116150884601068,2.26179495949673,0.0011614748802087,67570,13451.1195611988,0.144467451755075,0.001637891480922,5.84977120978669,0.0142223563816617,9,0,0.00129277449045207,0.029262760776941
315,150,0.145408048291625,"1.876510067114094",0.564297809125064,-0.0272645520110042,0,0.15,22.36,3.57165218212015e-05,2.26240725361421,0.00112119490829849,2.26241865576593,0.00112061193365952,67090,11976.218044847,0.151357642028965,0.00142296948435255,5.21183176179237,0.011159331146136,1,0,0.0011883280933461,0.0296323539138673
316,150,0.150683008706208,"1.88420581655481",0.564006937502501,-0.0190815363028396,0,0.15,22.16,4.00522637946862e-05,2.28962386164863,0.000684880000009466,2.28962760362101,0.000684595260985674,66546.4238410596,14429.4951791748,0.120800024235638,0.00105279947742602,5.43882638614928,0.0105457881913096,3.67549668874172,2.56268002651956,0.0012623275987871,0.0167386337944419
317,150,0.150395612602601,"1.8748098434004474",0.565830673982793,0.00471281471177629,0,0.15,22.6666666666667,3.85989560159064e-05,2.2744749663486,0.000894439603879718,2.27448276330449,0.000894188461868939,68010,12778.4424169782,0.148957752630217,0.00132676064903673,5.50018676982241,0.0123240849775454,9,0,0.00123846213875488,0.024970123402942
318,150,0.150813723366567,"1.8776733780760626",0.535056384957875,-0.0267793737121722,0,0.15,22.3066666666667,3.9923133428772e-05,2.28638436334763,0.000898227122660893,2.28638885232562,0.000897817870495227,66930,13997.8521842393,0.135427796534627,0.00149832154900045,5.60728820620009,0.0116354980492522,9.94666666666667,0.653197264742181,0.00125820524746924,0.0193209165548702
319,150,0.150206929169057,"1.8770469798657718",0.572486956458238,0.00295688534396014,0,0.15,22.56,3.68700733629915e-05,2.26888662481915,0.000955959359765277,2.26889612818349,0.000955520883411484,67690,13282.839512068,0.142702033811005,0.00152099861381628,5.67751465743957,0.0109519251357078,5,0,0.00121038205091529,0.0271758508887303
320,150,0.155604387091636,"1.8720357941834451",0.572269546384677,-0.0117633001299159,0,0.15,22.8266666666667,4.32175728784279e-05,2.2654964951117,0.00102692174619856,2.26550615526213,0.00102682547897833,68490,12788.2706325684,0.176533913794834,0.00147859768780742,5.0763562025641,0.0119854944676937,2,0,0.00130838656132187,0.0305107987592984
321,150,0.250271953961494,"1.7481879194630872",0.509651968259607,-0.00405792376983398,0,0.25,37.5333333333333,1.63179262708462e-05,2.2921578364736,0.000388041692644426,2.29215954800775,0.000387991938265519,112610,15354.8628154255,0.120736363616533,0.000779443639835231,5.54565802951359,0.00745074869307797,4.52,1.30420075038908,0.000806834720926667,0.0151314129902327
322,150,0.245698466522235,"1.7523937360178972",0.55354403616864,-0.0293172012962239,0,0.25,36.8933333333333,1.80388476179006e-05,2.24212868996507,0.000932305059275457,2.24213869744544,0.000931974315291996,110690,15509.3909633387,0.175713279842896,0.00114395388389111,5.14362652318812,0.00669897172011678,3,0,0.000845574671759205,0.0376054246741744
323,150,0.251289871685335,"1.7518568232662193",0.555790114197928,-0.0312439921869632,0,0.25,36.9733333333333,1.70020045724738e-05,2.27625866984559,0.00060202608968149,2.27626297408589,0.000601925581155147,110930,17133.318535148,0.141890046063795,0.000817870454861411,5.39237112576343,0.00741463509670617,4.25333333333333,0.970619857759672,0.000821800148613612,0.0247454192904535
324,150,0.244058626787793,"1.7570469798657717",0.534121748363163,-0.017233393861941,0,0.25,36.2,1.83874858295159e-05,2.28131093676107,0.000555411026595836,2.28131450966784,0.000555333053295705,108610,15965.5669758095,0.147152658114196,0.000879524170383883,5.59224206975427,0.00768161387323691,10,0,0.000849755678280217,0.0221081383059542
325,150,0.261505826013598,"1.741387024608501",0.571288876789179,-0.0308295263561838,0,0.25,38.5333333333333,1.66554352630962e-05,2.28385263745704,0.000514540145803286,2.28385568151463,0.000514382322699694,115758.344370861,16341.4477298459,0.125890781503014,0.000829389649265244,5.43834817792806,0.00839567973756047,1.17880794701987,1.26008514376467,0.00081157014009789,0.0200768223123279
