"rep_id","person","max_lang","max_cond","init"
1,100,0.137664104482688,"9",0
1,101,0.139480307462077,"9",0
1,102,0.139078974219441,"9",0
1,103,0.139888442963064,"9",0
1,104,0.141038816748837,"9",0
1,105,0.139642054923556,"9",0
1,106,0.139289844228284,"9",0
1,107,0.136917538830745,"9",0
1,108,0.137037530831278,"9",0
1,109,0.137615443371988,"9",0
1,110,0.139429827671796,"9",0
1,111,0.136964202386508,"9",0
1,112,0.13908061940143,"9",0
1,113,0.137571803418197,"9",0
1,114,0.140237317512166,"9",0
1,115,0.138104126391574,"9",0
1,116,0.138350434612117,"9",0
1,117,0.140594403166447,"9",0
1,118,0.139101451288105,"9",0
1,119,0.135982519813347,"9",0
1,120,0.137511283938615,"9",0
1,121,0.138180511077707,"9",0
1,122,0.140134772842548,"9",0
1,123,0.140671061402859,"9",0
1,124,0.13933754600375,"9",0
1,125,0.137439629957146,"9",0
1,126,0.137644598392262,"9",0
1,127,0.140059718075134,"9",0
1,128,0.137465427983831,"9",0
1,129,0.1400260850663,"9",0
1,130,0.136784625203886,"9",0
1,131,0.137792591470343,"9",0
1,132,0.140066662474058,"9",0
1,133,0.139277327475191,"9",0
1,134,0.13761648867424,"9",0
1,135,0.136077594827012,"9",0
1,136,0.136730884607693,"9",0
1,137,0.138772872593701,"9",0
1,138,0.13924405039664,"9",0
1,139,0.139768642572381,"9",0
1,140,0.140110630451741,"9",0
1,141,0.137684882994237,"9",0
1,142,0.139966669191728,"9",0
1,143,0.136164155266995,"9",0
1,144,0.14059126150279,"9",0
1,145,0.139039784412453,"9",0
1,146,0.137782098465384,"9",0
1,147,0.136713708247642,"9",0
1,148,0.137397229834827,"9",0
1,149,0.139212554683703,"9",0
1,150,0.13943192522281,"9",0
2,1,0.137883838025672,"10",0
2,2,0.142066523158114,"10",0
2,3,0.144023731751217,"10",0
2,4,0.137511774509094,"10",0
2,5,0.141897737749096,"10",0
2,6,0.138736030324815,"10",0
2,7,0.143105911162506,"10",0
2,8,0.139143115061454,"10",0
2,9,0.144145805262038,"10",0
2,10,0.137846676309666,"10",0
2,11,0.137393236580793,"10",0
2,12,0.140045830150684,"10",0
2,13,0.137571803418197,"10",0
2,14,0.137379348656343,"10",0
2,15,0.138855400326218,"10",0
2,16,0.140819800014183,"10",0
2,17,0.137302318984469,"10",0
2,18,0.139806815862866,"10",0
2,19,0.138094576765502,"10",0
2,20,0.144368950708288,"10",0
2,21,0.138147064825522,"10",0
2,22,0.14065689882647,"10",0
2,23,0.144467792188972,"10",0
2,24,0.143743207013984,"10",0
2,25,0.13930977015485,"10",0
2,26,0.138204119725352,"10",0
2,27,0.144767724463579,"10",0
2,28,0.136692433160769,"10",0
2,29,0.142324209986539,"10",0
2,30,0.138056440263684,"10",0
2,31,0.144026368417154,"10",0
2,32,0.139459900687028,"10",0
2,33,0.13827983479458,"10",0
2,34,0.142748839945102,"10",0
2,35,0.143377108192787,"10",0
2,36,0.139452599192359,"10",0
2,37,0.144088621658715,"10",0
2,38,0.143420595791959,"10",0
2,39,0.142228062303698,"10",0
2,40,0.144103255088292,"10",0
2,41,0.138378341609414,"10",0
2,42,0.137359052549465,"10",0
2,43,0.144791149563861,"10",0
2,44,0.138718454526903,"10",0
2,45,0.138091442649083,"10",0
2,46,0.141004184100418,"10",0
2,47,0.140137324178388,"10",0
2,48,0.142280689312815,"10",0
2,49,0.136560254795941,"10",0
2,50,0.143316436358586,"10",0
2,51,0.13753349454284,"10",0
2,52,0.140080549961808,"10",0
2,53,0.141784270619105,"10",0
2,54,0.143045621831817,"10",0
2,55,0.139146996802939,"10",0
2,56,0.141080699955131,"10",0
2,57,0.141879036178043,"10",0
2,58,0.137091515107601,"10",0
2,59,0.140358308450802,"10",0
2,60,0.137041700614769,"10",0
2,61,0.137412741337023,"10",0
2,62,0.137483508089716,"10",0
2,63,0.143252251613361,"10",0
2,64,0.142301964399688,"10",0
2,65,0.137914033747656,"10",0
2,66,0.137043330501274,"10",0
2,67,0.138424751829578,"10",0
2,68,0.137160210354789,"10",0
2,69,0.143285682542034,"10",0
2,70,0.139198666759253,"10",0
2,71,0.137330628215347,"10",0
2,72,0.143866386493732,"10",0
2,73,0.138316431458762,"10",0
2,74,0.136638128226913,"10",0
2,75,0.139670945323027,"10",0
2,76,0.137082476420112,"10",0
2,77,0.138621374370612,"10",0
2,78,0.141761976341416,"10",0
2,79,0.140207231360046,"10",0
2,80,0.142969865995511,"10",0
2,81,0.144437037530831,"10",0
2,82,0.143083834504746,"10",0
2,83,0.13738353155064,"10",0
2,84,0.143219397425005,"10",0
2,85,0.140931816535034,"10",0
2,86,0.13728514476178,"10",0
2,87,0.143585386576041,"10",0
2,88,0.140777249840437,"10",0
2,89,0.138677640976804,"10",0
2,90,0.13729353381231,"10",0
2,91,0.137734912417559,"10",0
2,92,0.138374030867328,"10",0
2,93,0.138628466066236,"10",0
2,94,0.144364328957214,"10",0
2,95,0.137417578436345,"10",0
2,96,0.138344330317665,"10",0
2,97,0.137337596081899,"10",0
2,98,0.137663937395841,"10",0
2,99,0.139322778577381,"10",0
2,100,0.141805545705978,"10",0
2,101,0.144719116728005,"10",0
2,102,0.140977268182121,"10",0
2,103,0.136969654885077,"10",0
2,104,0.142511412216506,"10",0
2,105,0.138022765863782,"10",0
2,106,0.143337268245261,"10",0
2,107,0.141380043968513,"10",0
2,108,0.142644702262675,"10",0
2,109,0.142878966738421,"10",0
2,110,0.139315991594812,"10",0
2,111,0.144287639174527,"10",0
2,112,0.139779726106804,"10",0
2,113,0.139234130805126,"10",0
2,114,0.140872161655441,"10",0
2,115,0.139010319851292,"10",0
2,116,0.142432487585879,"10",0
2,117,0.143637090860609,"10",0
2,118,0.137732127066186,"10",0
2,119,0.143822911383233,"10",0
2,120,0.138545934310117,"10",0
2,121,0.136483577529338,"10",0
2,122,0.13909257873614,"10",0
2,123,0.13917072195187,"10",0
2,124,0.142045691271439,"10",0
2,125,0.141126453982722,"10",0
2,126,0.13886535657246,"10",0
2,127,0.139419087136929,"10",0
2,128,0.140791433231686,"10",0
2,129,0.139494150709104,"10",0
2,130,0.140627490761539,"10",0
2,131,0.141670717311298,"10",0
2,132,0.143133120195905,"10",0
2,133,0.1387632082831,"10",0
2,134,0.137519020360843,"10",0
2,135,0.142975146728498,"10",0
2,136,0.139129227137004,"10",0
2,137,0.139121626037514,"10",0
2,138,0.143976112769947,"10",0
2,139,0.140076806028549,"10",0
2,140,0.143371199238147,"10",0
2,141,0.142713282745905,"10",0
2,142,0.138600099283739,"10",0
2,143,0.143190453969735,"10",0
2,144,0.138141297954382,"10",0
2,145,0.138387348415006,"10",0
2,146,0.142840933267144,"10",0
2,147,0.139947521452379,"10",0
2,148,0.144841485156189,"10",0
2,149,0.137228759948303,"10",0
2,150,0.143064919324294,"10",0
3,1,0.17821236650568,"5",0
3,2,0.174138322854329,"5",0
3,3,0.184606489354466,"5",0
3,4,0.171738991090315,"5",0
3,5,0.184695507256441,"5",0
3,6,0.16344467792189,"5",0
3,7,0.183035167675668,"5",0
3,8,0.187443031086321,"5",0
3,9,0.179108059462702,"5",0
3,10,0.162917523579888,"5",0
3,11,0.167961363172573,"5",0
3,12,0.168616430298673,"5",0
3,13,0.17179269328802,"5",0
3,14,0.164959931919722,"5",0
3,15,0.170348955853343,"5",0
3,16,0.178595753930875,"5",0
3,17,0.180862838815169,"5",0
3,18,0.175527738686023,"5",0
3,19,0.16210893114158,"10",0
3,20,0.176481567895474,"5",0
3,21,0.185042705367683,"5",0
3,22,0.167410380246242,"5",0
3,23,0.164399687965393,"5",0
3,24,0.170696479411152,"5",0
3,25,0.167368842077195,"5",0
3,26,0.179223665023262,"5",0
3,27,0.170797904904428,"5",0
3,28,0.169185769675532,"5",0
3,29,0.176475816606177,"5",0
3,30,0.176895689720476,"5",0
3,31,0.181946806339705,"5",0
3,32,0.17133528331406,"5",0
3,33,0.183531550640103,"5",0
3,34,0.172205972382831,"5",0
3,35,0.164449329834763,"5",0
3,36,0.16227927097369,"5",0
3,37,0.180306361250975,"5",0
3,38,0.166846322955819,"5",0
3,39,0.17680306361251,"5",0
3,40,0.172783795910519,"5",0
3,41,0.16381749500037,"5",0
3,42,0.177628913142932,"5",0
3,43,0.184148452022306,"5",0
3,44,0.185007822597102,"5",0
3,45,0.181618324941494,"5",0
3,46,0.176197377001667,"5",0
3,47,0.174538076950946,"5",0
3,48,0.171548563429105,"5",0
3,49,0.175020831997949,"5",0
3,50,0.171501979029234,"5",0
3,51,0.163432338345308,"5",0
3,52,0.165412124158045,"5",0
3,53,0.169583717466846,"5",0
3,54,0.163509890587639,"5",0
3,55,0.168138221889667,"5",0
3,56,0.171206040405415,"5",0
3,57,0.165435075526558,"5",0
3,58,0.184105270467329,"5",0
3,59,0.1857039344975,"5",0
3,60,0.166851839749036,"5",0
3,61,0.169578501492952,"5",0
3,62,0.174258732032498,"5",0
3,63,0.166002411176512,"5",0
3,64,0.186112075550309,"5",0
3,65,0.18364109059396,"5",0
3,66,0.16715247369453,"5",0
3,67,0.183987223109506,"5",0
3,68,0.163986985159908,"5",0
3,69,0.184077494618429,"5",0
3,70,0.175243448140644,"5",0
3,71,0.178107935607404,"5",0
3,72,0.166884244149712,"5",0
3,73,0.165015358473302,"5",0
3,74,0.165596695891602,"5",0
3,75,0.166106520380529,"5",0
3,76,0.183674579960547,"5",0
3,77,0.185794280381308,"5",0
3,78,0.168392312601943,"5",0
3,79,0.183534431037931,"5",0
3,80,0.181133254635095,"5",0
3,81,0.176320828310049,"5",0
3,82,0.16934969151124,"5",0
3,83,0.183398340543224,"5",0
3,84,0.184921382508514,"5",0
3,85,0.173001956379972,"5",0
3,86,0.166980653575828,"5",0
3,87,0.185372732517146,"5",0
3,88,0.16900215262829,"5",0
3,89,0.170128658089461,"5",0
3,90,0.182164478606897,"5",0
3,91,0.185542670647872,"5",0
3,92,0.164862342510499,"5",0
3,93,0.172328203673498,"5",0
3,94,0.183874408372775,"5",0
3,95,0.167828623012291,"5",0
3,96,0.164460801333241,"5",0
3,97,0.184612179709742,"5",0
3,98,0.161894842096492,"5",0
3,99,0.173461225094437,"5",0
3,100,0.175954016733556,"5",0
3,101,0.175494529381929,"5",0
3,102,0.187210293775676,"5",0
3,103,0.183497518702318,"5",0
3,104,0.185675135175172,"5",0
3,105,0.183823420487371,"5",0
3,106,0.17113525764949,"5",0
3,107,0.162505951976056,"5",0
3,108,0.18428771415239,"5",0
3,109,0.163662422505166,"5",0
3,110,0.181215776525673,"5",0
3,111,0.168031997629805,"5",0
3,112,0.178236716554474,"5",0
3,113,0.172654155495979,"5",0
3,114,0.166627317547393,"5",0
3,115,0.167931352386356,"5",0
3,116,0.183916083916084,"5",0
3,117,0.162205637272661,"5",0
3,118,0.17670226515203,"5",0
3,119,0.179243996666919,"5",0
3,120,0.162951960002898,"5",0
3,121,0.16655329569417,"5",0
3,122,0.179888007466169,"5",0
3,123,0.180817631453643,"5",0
3,124,0.18522595147663,"5",0
3,125,0.163512686211822,"5",0
3,126,0.171181921205253,"5",0
3,127,0.179178287191348,"5",0
3,128,0.181319902229464,"5",0
3,129,0.174763621522345,"5",0
3,130,0.16358751105367,"5",0
3,131,0.163542430504633,"5",0
3,132,0.163231720019443,"5",0
3,133,0.184521908200819,"5",0
3,134,0.185623287163914,"5",0
3,135,0.167668779818313,"5",0
3,136,0.18482767815479,"5",0
3,137,0.181661111489014,"5",0
3,138,0.163231720019443,"5",0
3,139,0.162231789459065,"5",0
3,140,0.173718176015885,"5",0
3,141,0.163427226978629,"5",0
3,142,0.18247343934449,"5",0
3,143,0.163927623971158,"5",0
3,144,0.180387974135058,"5",0
3,145,0.168926482611157,"5",0
3,146,0.179861342577162,"5",0
3,147,0.173210901248284,"5",0
3,148,0.164343163538874,"5",0
3,149,0.18374775014999,"5",0
3,150,0.185242181405574,"5",0
4,1,0.141167267532821,"9",0
4,2,0.156445139786409,"9",0
4,3,0.157454343448372,"9",0
4,4,0.153166442096305,"9",0
4,5,0.151808902159572,"9",0
4,6,0.141514182708659,"9",0
4,7,0.162096949496413,"9",0
4,8,0.163813347473676,"9",0
4,9,0.137636895449289,"9",0
4,10,0.137552947711964,"9",0
4,11,0.15795782321646,"9",0
4,12,0.164037219637525,"9",0
4,13,0.153989524522141,"9",0
4,14,0.15009573789093,"9",0
4,15,0.135856603214577,"9",0
4,16,0.14178876466912,"9",0
4,17,0.147802235955836,"9",0
4,18,0.15998116078545,"9",0
4,19,0.165449587152488,"9",0
4,20,0.146767585584334,"9",0
4,21,0.160383647370927,"9",0
4,22,0.147429260336146,"9",0
4,23,0.161355041343504,"9",0
4,24,0.138765306861822,"9",0
4,25,0.160292732410695,"9",0
4,26,0.151269915338977,"9",0
4,27,0.153009999319774,"9",0
4,28,0.160091150261887,"9",0
4,29,0.161683935946671,"9",0
4,30,0.142535734888789,"9",0
4,31,0.151176588227452,"9",0
4,32,0.138049800666623,"9",0
4,33,0.137511283938615,"9",0
4,34,0.163343235997392,"9",0
4,35,0.137034293756018,"9",0
4,36,0.138670925630165,"9",0
4,37,0.160825473370683,"9",0
4,38,0.162604159118904,"9",0
4,39,0.136770881941204,"9",0
4,40,0.13849421606431,"9",0
4,41,0.14837085912523,"9",0
4,42,0.158542763815746,"9",0
4,43,0.15532231756613,"9",0
4,44,0.158818523508971,"9",0
4,45,0.164633713920999,"9",0
4,46,0.149990196719169,"9",0
4,47,0.16450246510659,"9",0
4,48,0.153796413572429,"9",0
4,49,0.143727395220197,"9",0
4,50,0.161276942448707,"9",0
4,51,0.153191797695819,"9",0
4,52,0.156558773424191,"9",0
4,53,0.142616148561322,"9",0
4,54,0.148819808176315,"9",0
4,55,0.164495114006515,"9",0
4,56,0.142404266350641,"9",0
4,57,0.137204186387574,"9",0
4,58,0.139396117900791,"9",0
4,59,0.142073467120339,"9",0
4,60,0.142735768903993,"9",0
4,61,0.145570295313646,"9",0
4,62,0.158030065981906,"9",0
4,63,0.141543152967875,"9",0
4,64,0.140219429206305,"9",0
4,65,0.136712728282758,"9",0
4,66,0.151242663575103,"9",0
4,67,0.146402195934906,"9",0
4,68,0.157072425526005,"9",0
4,69,0.144608013332407,"9",0
4,70,0.144795500312478,"9",0
4,71,0.158747606552727,"9",0
4,72,0.14807999444483,"9",0
4,73,0.162094886887455,"9",0
4,74,0.156949536697553,"9",0
4,75,0.144530034812236,"9",0
4,76,0.164647897312247,"9",0
4,77,0.150889940670622,"9",0
4,78,0.163452445546857,"9",0
4,79,0.16221761351011,"9",0
4,80,0.16190920605293,"9",0
4,81,0.151864453857371,"9",0
4,82,0.137777481501233,"9",0
4,83,0.164714794333763,"9",0
4,84,0.155683633081036,"9",0
4,85,0.146537293533812,"9",0
4,86,0.145112492788924,"9",0
4,87,0.156133613506268,"9",0
4,88,0.143894622139606,"9",0
4,89,0.148529738537886,"9",0
4,90,0.138095598818271,"9",0
4,91,0.159037566835636,"9",0
4,92,0.139629192417193,"9",0
4,93,0.138004305256579,"9",0
4,94,0.137684154389707,"9",0
4,95,0.152457272533863,"9",0
4,96,0.160179579620434,"9",0
4,97,0.153576428238117,"9",0
4,98,0.139206587804719,"9",0
4,99,0.152751513502483,"9",0
4,100,0.141570561962536,"9",0
4,101,0.138641582105029,"9",0
4,102,0.135798879512091,"9",0
4,103,0.152370587034896,"9",0
4,104,0.145565649303967,"9",0
4,105,0.1457068328382,"9",0
4,106,0.137787116875589,"9",0
4,107,0.160407063328842,"9",0
4,108,0.164741685385117,"9",0
4,109,0.136893563439745,"9",0
4,110,0.13989067395507,"9",0
4,111,0.138913964308034,"9",0
4,112,0.13942467937106,"9",0
4,113,0.138390773948403,"9",0
4,114,0.163499117704725,"9",0
4,115,0.16230707919716,"9",0
4,116,0.161462569162056,"9",0
4,117,0.139309268846181,"9",0
4,118,0.142690487300847,"9",0
4,119,0.161506276150628,"9",0
4,120,0.14119447656622,"9",0
4,121,0.162789873058648,"9",0
4,122,0.144078216428413,"9",0
4,123,0.146103593093794,"9",0
4,124,0.164254132371947,"9",0
4,125,0.161227127406299,"9",0
4,126,0.158049463369109,"9",0
4,127,0.138127671907833,"9",0
4,128,0.155502966468902,"9",0
4,129,0.153812665805047,"9",0
4,130,0.146475939170891,"9",0
4,131,0.143713211828948,"9",0
4,132,0.147892507464759,"9",0
4,133,0.162302513165789,"9",0
4,134,0.140847561390382,"9",0
4,135,0.137099517039657,"9",0
4,136,0.155003061016257,"9",0
4,137,0.147040069560177,"9",0
4,138,0.149510905006884,"9",0
4,139,0.137311286843997,"9",0
4,140,0.144769874476987,"9",0
4,141,0.13901850932558,"9",0
4,142,0.139174526629317,"9",0
4,143,0.162704772711155,"9",0
4,144,0.161594449357187,"9",0
4,145,0.1399971016593,"9",0
4,146,0.153355989804588,"9",0
4,147,0.166179703567123,"9",0
4,148,0.163252551906118,"9",0
4,149,0.140590627291514,"9",0
4,150,0.136827426705666,"9",0
5,1,0.159162558155684,"5",0
5,2,0.160610325161099,"5",0
5,3,0.161204083049788,"5",0
5,4,0.163702419838677,"1",0
5,5,0.161116232891284,"5",0
5,6,0.16172135397378,"1",0
5,7,0.161465206448541,"1",0
5,8,0.157628732739269,"5",0
5,9,0.164995390397844,"1",0
5,10,0.162423012825158,"5",0
5,11,0.16560655510034,"1",0
5,12,0.164698210274618,"1",0
5,13,0.161461009652107,"5",0
5,14,0.160689748996667,"5",0
5,15,0.159200054418067,"5",0
5,16,0.155590174625027,"1",0
5,17,0.16652099844456,"1",0
5,18,0.156371085341296,"1",0
5,19,0.160063631543065,"1",0
5,20,0.160925581693481,"5",0
5,21,0.159688909221619,"5",0
5,22,0.156930919547742,"5",0
5,23,0.161713947115029,"1",0
5,24,0.163139156124536,"5",0
5,25,0.156149590027332,"1",0
5,26,0.161858702045618,"1",0
5,27,0.161502673425457,"5",0
5,28,0.156356710427862,"1",0
5,29,0.161832589145337,"1",0
5,30,0.16295089252648,"5",0
5,31,0.161683216443303,"5",0
5,32,0.160016325420039,"5",0
5,33,0.162038982682414,"5",0
5,34,0.157677699403147,"1",0
5,35,0.165055662955803,"1",0
5,36,0.15624768535664,"5",0
5,37,0.155769615358976,"5",0
5,38,0.160405527393931,"5",0
5,39,0.159880280253044,"1",0
5,40,0.159656990485425,"5",0
5,41,0.161955869608693,"5",0
5,42,0.16289163765647,"5",0
5,43,0.159313688356943,"1",0
5,44,0.159278313165713,"1",0
5,45,0.156968266092632,"5",0
5,46,0.163016457190473,"1",0
5,47,0.159582638939207,"5",0
5,48,0.158919519477814,"5",0
5,49,0.163669189639608,"1",0
5,50,0.161744099040882,"5",0
5,51,0.155767596889092,"1",0
5,52,0.161635890940604,"5",0
5,53,0.167925838483439,"1",0
5,54,0.161616887785112,"1",0
5,55,0.156900198705211,"5",0
5,56,0.167682799805569,"1",0
5,57,0.160106937018263,"5",0
5,58,0.162111441199913,"5",0
5,59,0.158662755816279,"5",0
5,60,0.162122525164989,"5",0
5,61,0.16742587320325,"1",0
5,62,0.166633572087086,"1",0
5,63,0.161716890007482,"1",0
5,64,0.164709883681382,"1",0
5,65,0.156329338344798,"5",0
5,66,0.167049860553704,"1",0
5,67,0.167623031174433,"1",0
5,68,0.155683286851235,"5",0
5,69,0.158751105366982,"1",0
5,70,0.158357563293383,"5",0
5,71,0.167260730562547,"1",0
5,72,0.166828490689081,"1",0
5,73,0.164662267872934,"1",0
5,74,0.15646956869542,"5",0
5,75,0.159236050929938,"5",0
5,76,0.160839937782386,"5",0
5,77,0.162321570900659,"5",0
5,78,0.161835983612249,"5",0
5,79,0.167498809604789,"1",0
5,80,0.158373687189485,"1",0
5,81,0.162762482501167,"5",0
5,82,0.158100131935282,"5",0
5,83,0.162614788109652,"5",0
5,84,0.159763785232954,"1",0
5,85,0.161440177765433,"5",0
5,86,0.164447077994223,"1",0
5,87,0.164920753690225,"1",0
5,88,0.157350184014999,"1",0
5,89,0.156314759800014,"1",0
5,90,0.166321281066589,"1",0
5,91,0.159744235086049,"5",0
5,92,0.155959713064271,"5",0
5,93,0.159229841855188,"1",0
5,94,0.161995694743421,"1",0
5,95,0.15573224081661,"5",0
5,96,0.159208566768314,"1",0
5,97,0.158914154507074,"5",0
5,98,0.157122858476102,"5",0
5,99,0.155183667800847,"5",0
5,100,0.16718283452538,"1",0
5,101,0.15909121828447,"1",0
5,102,0.166412054718422,"1",0
5,103,0.156479151078158,"5",0
5,104,0.163639118248618,"5",0
5,105,0.166777770219713,"1",0
5,106,0.161049531044105,"1",0
5,107,0.168893558437794,"1",0
5,108,0.15619054232345,"5",0
5,109,0.157858126222737,"5",0
5,110,0.155916237953771,"1",0
5,111,0.164669283756759,"1",0
5,112,0.156953407559748,"5",0
5,113,0.167550864523297,"1",0
5,114,0.155105094891504,"5",0
5,115,0.165924402524644,"1",0
5,116,0.157829317408513,"5",0
5,117,0.162587579076253,"5",0
5,118,0.161829211385908,"5",0
5,119,0.157261410788382,"1",0
5,120,0.164233725596898,"1",0
5,121,0.161810140375617,"5",0
5,122,0.162106798139018,"5",0
5,123,0.167060357945076,"1",0
5,124,0.155474240997029,"5",0
5,125,0.164595215169247,"1",0
5,126,0.166748786319832,"1",0
5,127,0.16102760832652,"5",0
5,128,0.154771393377292,"5",0
5,129,0.164335810013194,"1",0
5,130,0.165855609626025,"1",0
5,131,0.162485545201007,"1",0
5,132,0.161815878941404,"5",0
5,133,0.159292804869212,"5",0
5,134,0.165568962069195,"1",0
5,135,0.160734729367437,"5",0
5,136,0.164857619013115,"1",0
5,137,0.160782614492367,"1",0
5,138,0.161704843628111,"1",0
5,139,0.160995850622407,"5",0
5,140,0.161300616977519,"5",0
5,141,0.155787792514409,"5",0
5,142,0.160818991905313,"5",0
5,143,0.157492687572274,"5",0
5,144,0.158581048908238,"5",0
5,145,0.162515832277848,"5",0
5,146,0.156937903050504,"1",0
5,147,0.157698035600312,"1",0
5,148,0.162159036800218,"5",0
5,149,0.166437214694587,"1",0
5,150,0.165688096916864,"1",0
6,1,0.119911600608652,"9",0
6,2,0.119492033864409,"9",0
6,3,0.126264915672289,"5",0
6,4,0.132884192610453,"5",0
6,5,0.127106731396276,"5",0
6,6,0.121025264982335,"5",0
6,7,0.137983473369905,"5",0
6,8,0.118876266920618,"5",0
6,9,0.137330685766967,"5",0
6,10,0.121255965457162,"5",0
6,11,0.123256921297871,"5",0
6,12,0.119894822605733,"2",0
6,13,0.13105230936671,"5",0
6,14,0.129898588752571,"5",0
6,15,0.135691449561254,"5",0
6,16,0.122179015346157,"5",0
6,17,0.122037051391365,"5",0
6,18,0.133069734004313,"5",0
6,19,0.125172088979059,"5",0
6,20,0.120882544743135,"5",0
6,21,0.138656395822532,"5",0
6,22,0.138188780937522,"5",0
6,23,0.126309162284275,"5",0
6,24,0.119903407931433,"5",0
6,25,0.127357689039932,"5",0
6,26,0.120869328617101,"5",0
6,27,0.132643074959223,"5",0
6,28,0.129318045463636,"5",0
6,29,0.133705190123121,"5",0
6,30,0.118445572305128,"5",0
6,31,0.133487517855928,"5",0
6,32,0.125400918181246,"5",0
6,33,0.120620694763351,"5",0
6,34,0.119409970924048,"5",0
6,35,0.118365442303846,"5",0
6,36,0.127803624748281,"5",0
6,37,0.137557620026948,"5",0
6,38,0.135324658675726,"5",0
6,39,0.1371175254983,"5",0
6,40,0.134775201836901,"5",0
6,41,0.134525380181932,"5",0
6,42,0.126025440446228,"5",0
6,43,0.137589279640841,"5",0
6,44,0.122359558364003,"5",0
6,45,0.137245931638455,"5",0
6,46,0.124338699383022,"5",0
6,47,0.137237517498833,"5",0
6,48,0.136392082171281,"5",0
6,49,0.137656469891119,"5",0
6,50,0.131914248920536,"5",0
6,51,0.132925952552121,"5",0
6,52,0.118851251840943,"4",0
6,53,0.132744483701087,"5",0
6,54,0.119522481463846,"5",0
6,55,0.13671178831372,"5",0
6,56,0.131904539697354,"5",0
6,57,0.131684919393239,"5",0
6,58,0.134237717485501,"5",0
6,59,0.133766410448269,"5",0
6,60,0.13486703862039,"5",0
6,61,0.131824545030331,"5",0
6,62,0.120146655803274,"9",0
6,63,0.11886095210492,"9",0
6,64,0.125769557545258,"5",0
6,65,0.125282966460662,"5",0
6,66,0.120649950761306,"5",0
6,67,0.12227184854343,"5",0
6,68,0.118390954839553,"5",0
6,69,0.13014080674784,"5",0
6,70,0.1365400954186,"5",0
6,71,0.124387195333657,"5",0
