"rep_id","size_net","time","init","neighbors","mean_mean","mean_sd","sd_mean","sd_sd"
1,150,3707,0.5,1.98666666666667,0.510977551279721,2.09947713948008e-05,0.0679239822117733,8.19037255237634e-06
1,150,3708,0.5,1.98666666666667,0.510977521546128,2.09891096480809e-05,0.0679229090784491,8.18816387048972e-06
1,150,3709,0.5,1.98666666666667,0.51097749144407,2.09834509541909e-05,0.0679218364807819,8.18595637950387e-06
1,150,3710,0.5,1.98666666666667,0.510977461841715,2.09777953106624e-05,0.0679207640444081,8.18375007845588e-06
1,150,3711,0.5,1.98666666666667,0.510977432203802,2.09721427150296e-05,0.0679196914780569,8.18154496638385e-06
1,150,3712,0.5,1.98666666666667,0.510977402601895,2.09664931648293e-05,0.0679186201761566,8.17934104232694e-06
1,150,3713,0.5,1.98666666666667,0.51097737262864,2.09608466576011e-05,0.0679175487406898,8.17713830532532e-06
1,150,3714,0.5,1.98666666666667,0.510977342848095,2.0955203190887e-05,0.0679164774259156,8.17493675442022e-06
1,150,3715,0.5,1.98666666666667,0.510977313127844,2.09495627622318e-05,0.0679154064749797,8.17273638865389e-06
1,150,3716,0.5,1.98666666666667,0.510977282901395,2.09439253691831e-05,0.0679143362003878,8.17053720706962e-06
1,150,3717,0.5,1.98666666666667,0.510977253484678,2.09382910092908e-05,0.0679132659605111,8.1683392087117e-06
1,150,3718,0.5,1.98666666666667,0.510977223734252,2.09326596801077e-05,0.0679121963224802,8.16614239262549e-06
1,150,3719,0.5,1.98666666666667,0.510977193757019,2.09270313791891e-05,0.0679111263935331,8.16394675785734e-06
1,150,3720,0.5,1.98666666666667,0.510977163918009,2.0921406104093e-05,0.0679100567677512,8.16175230345465e-06
1,150,3721,0.5,1.98666666666667,0.510977134100229,2.091578385238e-05,0.0679089876555932,8.15955902846584e-06
1,150,3722,0.5,1.98666666666667,0.510977104133937,2.09101646216132e-05,0.067907918699147,8.15736693194034e-06
1,150,3723,0.5,1.98666666666667,0.510977074351945,2.09045484093586e-05,0.0679068501678942,8.1551760129286e-06
1,150,3724,0.5,1.98666666666667,0.510977044432982,2.08989352131845e-05,0.067905781910975,8.15298627048212e-06
1,150,3725,0.5,1.98666666666667,0.510977014612513,2.08933250306621e-05,0.0679047136751112,8.15079770365339e-06
1,150,3726,0.5,1.98666666666667,0.510976984983205,2.08877178593649e-05,0.0679036456704621,8.14861031149592e-06
1,150,3727,0.5,1.98666666666667,0.510976955019512,2.08821136968694e-05,0.067902578854675,8.14642409306424e-06
1,150,3728,0.5,1.98666666666667,0.510976925430925,2.08765125407542e-05,0.06790151155364,8.1442390474139e-06
1,150,3729,0.5,1.98666666666667,0.510976896170058,2.0870914388601e-05,0.0679004449624915,8.14205517360145e-06
1,150,3730,0.5,1.98666666666667,0.510976866499609,2.08653192379937e-05,0.0678993781091957,8.13987247068447e-06
1,150,3731,0.5,1.98666666666667,0.510976836644442,2.08597270865191e-05,0.0678983125247506,8.13769093772153e-06
1,150,3732,0.5,1.98666666666667,0.510976807281064,2.08541379317663e-05,0.0678972464999243,8.13551057377223e-06
1,150,3733,0.5,1.98666666666667,0.510976777378494,2.08485517713272e-05,0.0678961809416745,8.13333137789715e-06
1,150,3734,0.5,1.98666666666667,0.510976747837055,2.08429686027961e-05,0.0678951158442027,8.13115334915791e-06
1,150,3735,0.5,1.98666666666667,0.51097671834736,2.08373884237701e-05,0.0678940509292823,8.12897648661711e-06
1,150,3736,0.5,1.98666666666667,0.510976688898308,2.08318112318487e-05,0.067892986720773,8.12680078933835e-06
1,150,3737,0.5,1.98666666666667,0.51097665920864,2.0826237024634e-05,0.0678919225426032,8.12462625638626e-06
1,150,3738,0.5,1.98666666666667,0.510976629999607,2.08206657997307e-05,0.0678908584028823,8.12245288682644e-06
1,150,3739,0.5,1.98666666666667,0.510976600064653,2.08150975547461e-05,0.0678897950871567,8.12028067972552e-06
1,150,3740,0.5,1.98666666666667,0.510976570136872,2.08095322872899e-05,0.0678887322170145,8.1181096341511e-06
1,150,3741,0.5,1.98666666666667,0.510976540222674,2.08039699949745e-05,0.0678876694995994,8.11593974917179e-06
1,150,3742,0.5,1.98666666666667,0.51097651104674,2.07984106754149e-05,0.0678866070867299,8.1137710238572e-06
1,150,3743,0.5,1.98666666666667,0.510976481309008,2.07928543262284e-05,0.0678855453941349,8.11160345727792e-06
1,150,3744,0.5,1.98666666666667,0.510976451947359,2.07873009450351e-05,0.0678844837124627,8.10943704850554e-06
1,150,3745,0.5,1.98666666666667,0.510976422036217,2.07817505294576e-05,0.067883422221031,8.10727179661266e-06
1,150,3746,0.5,1.98666666666667,0.510976392627131,2.07762030771209e-05,0.0678823609363551,8.10510770067283e-06
1,150,3747,0.5,1.98666666666667,0.510976362975049,2.07706585856527e-05,0.0678812997659054,8.10294475976063e-06
1,150,3748,0.5,1.98666666666667,0.510976333483266,2.07651170526831e-05,0.0678802394232708,8.1007829729516e-06
1,150,3749,0.5,1.98666666666667,0.510976303823864,2.07595784758447e-05,0.0678791790721497,8.09862233932228e-06
1,150,3750,0.5,1.98666666666667,0.510976274388412,2.07540428527729e-05,0.0678781192330134,8.09646285795019e-06
1,150,3751,0.5,1.98666666666667,0.510976245082577,2.07485101811053e-05,0.0678770593812327,8.09430452791384e-06
1,150,3752,0.5,1.98666666666667,0.510976215502774,2.07429804584822e-05,0.0678759998935585,8.0921473482927e-06
1,150,3753,0.5,1.98666666666667,0.510976185832355,2.07374536825463e-05,0.0678749407028129,8.08999131816726e-06
1,150,3754,0.5,1.98666666666667,0.510976156451856,2.07319298509429e-05,0.0678738816387456,8.08783643661895e-06
1,150,3755,0.5,1.98666666666667,0.510976126999458,2.07264089613199e-05,0.0678728225707438,8.08568270273021e-06
1,150,3756,0.5,1.98666666666667,0.510976097767813,2.07208910113274e-05,0.067871764541445,8.08353011558442e-06
1,150,3757,0.5,1.98666666666667,0.510976069134648,2.07153759986183e-05,0.0678707067418972,8.08137867426599e-06
1,150,3758,0.5,1.98666666666667,0.510976039984135,2.07098639208478e-05,0.0678696491275748,8.07922837786025e-06
1,150,3759,0.5,1.98666666666667,0.510976010104375,2.07043547756738e-05,0.0678685918090529,8.07707922545354e-06
1,150,3760,0.5,1.98666666666667,0.510975980514328,2.06988485607566e-05,0.0678675349343976,8.07493121613315e-06
1,150,3761,0.5,1.98666666666667,0.510975951061718,2.06933452737588e-05,0.0678664779991254,8.07278434898735e-06
1,150,3762,0.5,1.98666666666667,0.510975922441831,2.06878449123457e-05,0.0678654218916563,8.07063862310538e-06
1,150,3763,0.5,1.98666666666667,0.510975892906002,2.06823474741851e-05,0.0678643660889624,8.06849403757745e-06
1,150,3764,0.5,1.98666666666667,0.510975863480064,2.06768529569471e-05,0.0678633101415288,8.06635059149473e-06
1,150,3765,0.5,1.98666666666667,0.51097583414627,2.06713613583045e-05,0.0678622545405251,8.06420828394937e-06
1,150,3766,0.5,1.98666666666667,0.510975804906207,2.06658726759324e-05,0.0678611990204299,8.06206711403445e-06
1,150,3767,0.5,1.98666666666667,0.510975775530199,2.06603869075084e-05,0.0678601443381047,8.05992708084405e-06
1,150,3768,0.5,1.98666666666667,0.51097574600961,2.06549040507127e-05,0.0678590894386825,8.0577881834732e-06
1,150,3769,0.5,1.98666666666667,0.510975716620024,2.06494241032277e-05,0.0678580350178465,8.05565042101789e-06
1,150,3770,0.5,1.98666666666667,0.510975687247505,2.06439470627384e-05,0.0678569810304183,8.05351379257505e-06
1,150,3771,0.5,1.98666666666667,0.510975658103916,2.06384729269324e-05,0.0678559276720104,8.05137829724261e-06
1,150,3772,0.5,1.98666666666667,0.510975628591949,2.06330016934996e-05,0.0678548743189321,8.04924393411941e-06
1,150,3773,0.5,1.98666666666667,0.510975599422958,2.06275333601322e-05,0.0678538215357424,8.04711070230527e-06
1,150,3774,0.5,1.98666666666667,0.510975570056953,2.06220679245252e-05,0.067852768905285,8.04497860090097e-06
1,150,3775,0.5,1.98666666666667,0.510975540761405,2.06166053843758e-05,0.0678517162977152,8.04284762900823e-06
1,150,3776,0.5,1.98666666666667,0.51097551194346,2.06111457373836e-05,0.0678506643232421,8.04071778572973e-06
1,150,3777,0.5,1.98666666666667,0.510975482746699,2.06056889812509e-05,0.0678496125536405,8.03858907016908e-06
1,150,3778,0.5,1.98666666666667,0.510975453433945,2.06002351136821e-05,0.0678485612673521,8.03646148143087e-06
1,150,3779,0.5,1.98666666666667,0.510975424708879,2.05947841323842e-05,0.0678475101281464,8.03433501862061e-06
1,150,3780,0.5,1.98666666666667,0.510975395792749,2.05893360350668e-05,0.0678464590841656,8.03220968084478e-06
1,150,3781,0.5,1.98666666666667,0.510975366524511,2.05838908194415e-05,0.0678454083244408,8.03008546721079e-06
1,150,3782,0.5,1.98666666666667,0.510975337422463,2.05784484832227e-05,0.0678443581513771,8.02796237682699e-06
1,150,3783,0.5,1.98666666666667,0.51097530806147,2.05730090241271e-05,0.0678433078700257,8.02584040880269e-06
1,150,3784,0.5,1.98666666666667,0.51097527919283,2.05675724398737e-05,0.0678422582901745,8.02371956224812e-06
1,150,3785,0.5,1.98666666666667,0.510975250301785,2.0562138728184e-05,0.0678412089951439,8.02159983627448e-06
1,150,3786,0.5,1.98666666666667,0.510975221111201,2.0556707886782e-05,0.0678401602416926,8.01948122999388e-06
1,150,3787,0.5,1.98666666666667,0.510975192022332,2.0551279913394e-05,0.0678391115449973,8.01736374251937e-06
1,150,3788,0.5,1.98666666666667,0.510975162685963,2.05458548057486e-05,0.0678380634211106,8.01524737296496e-06
1,150,3789,0.5,1.98666666666667,0.510975133398756,2.0540432561577e-05,0.0678370156909936,8.01313212044558e-06
1,150,3790,0.5,1.98666666666667,0.510975104035317,2.05350131786127e-05,0.0678359680529991,8.01101798407709e-06
1,150,3791,0.5,1.98666666666667,0.510975074964218,2.05295966545916e-05,0.0678349201313482,8.00890496297629e-06
1,150,3792,0.5,1.98666666666667,0.510975045521058,2.0524182987252e-05,0.0678338726763765,8.0067930562609e-06
1,150,3793,0.5,1.98666666666667,0.510975016249961,2.05187721743345e-05,0.0678328255179233,8.00468226304959e-06
1,150,3794,0.5,1.98666666666667,0.5109749875075,2.05133642135822e-05,0.0678317784755091,8.00257258246194e-06
1,150,3795,0.5,1.98666666666667,0.51097495855409,2.05079591027405e-05,0.0678307323621641,8.00046401361848e-06
1,150,3796,0.5,1.98666666666667,0.510974929564549,2.05025568395572e-05,0.0678296864199179,7.99835655564064e-06
1,150,3797,0.5,1.98666666666667,0.510974900619298,2.04971574217826e-05,0.0678286406108361,7.9962502076508e-06
1,150,3798,0.5,1.98666666666667,0.5109748713947,2.04917608471691e-05,0.0678275951471859,7.99414496877224e-06
1,150,3799,0.5,1.98666666666667,0.510974842009323,2.04863671134717e-05,0.0678265500886099,7.99204083812918e-06
1,150,3800,0.5,1.98666666666667,0.510974812709432,2.04809762184476e-05,0.0678255047986409,7.98993781484676e-06
1,150,3801,0.5,1.98666666666667,0.510974783383604,2.04755881598565e-05,0.0678244602443043,7.98783589805105e-06
1,150,3802,0.5,1.98666666666667,0.510974754336961,2.04702029354604e-05,0.0678234161812769,7.98573508686901e-06
1,150,3803,0.5,1.98666666666667,0.510974725293105,2.04648205430236e-05,0.0678223721456299,7.98363538042854e-06
1,150,3804,0.5,1.98666666666667,0.510974696541577,2.04594409803129e-05,0.0678213284569128,7.98153677785845e-06
1,150,3805,0.5,1.98666666666667,0.510974667660587,2.04540642450972e-05,0.0678202851007931,7.97943927828848e-06
1,150,3806,0.5,1.98666666666667,0.510974638591419,2.0448690335148e-05,0.0678192419216123,7.97734288084926e-06
1,150,3807,0.5,1.98666666666667,0.510974609937676,2.04433192482389e-05,0.0678181995572204,7.97524758467236e-06
1,150,3808,0.5,1.98666666666667,0.510974580959773,2.04379509821462e-05,0.0678171574613947,7.97315338889024e-06
