"","rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","neighbors","exponent","rep_id_old","density","path_type","ass_type","exp_type","size_type","mean_mean","mean_sd","sd_mean","sd_sd"
"84",1925,50,0,4.03265306122449,0.549048841565326,-0.487464957949539,0.1,2,2.77075054106199,1925,1.41530470922304,"unknown","small","unknown","unknown",0.502918707917291,2.71214883273794e-05,0.0179499415984563,1.04560352071806e-05
"85",2084,50,0,4.4734693877551,0.607246347603287,-0.296614191915197,0.1,2,2.8228822535336,2084,1.29874167942053,"unknown","unknown","unknown","small",0.485151982219085,2.53213163933651e-05,0.0138366641281389,1.07359344748438e-05
"86",2097,50,0,3.96326530612245,0.564242571856869,-0.240875912408759,0.1,2,3.02864569472721,2097,0.701440961287269,"unknown","unknown","big","unknown",0.501464201993779,2.51179562517673e-05,0.00823539632682814,1.05386756902638e-05
"87",2100,50,0,3.96408163265306,0.505755248752337,-0.287643638694318,0.1,2,3.06030223430809,2100,0.554217951749455,"unknown","unknown","big","unknown",0.497743636280231,2.49995431409923e-05,0.0184867679784738,1.03135230825351e-05
"88",2208,50,0,4.05795918367347,0.585928106795189,-0.25405220952056,0.1,2,3.15157108652141,2208,0.452859951658943,"unknown","unknown","big","unknown",0.517677612836225,2.49953488392062e-05,0.0165195402969565,1.03347426810476e-05
"89",2276,50,0,4.89224489795918,0.549941346862931,-0.311876958131587,0.1,2,2.71175980314297,2276,0.338852977420926,"big","unknown","unknown","unknown",0.488761201262348,2.47212686528656e-05,0.0109754651867695,1.10150649404791e-05
"90",2279,50,0,4.39102040816327,0.661512979822854,-0.317770397864166,0.1,2,2.88559808036473,2280,1.2729536088059,"unknown","unknown","unknown","small",0.494838780509386,2.51989118289225e-05,0.0089470875620924,1.05229763536995e-05
"91",2280,50,0,4.03020408163265,0.564306980027284,-0.278174326833797,0.1,2,2.99697873396693,2279,1.16585998048328,"unknown","unknown","big","unknown",0.496975298955601,2.53697906959225e-05,0.0139681875893056,1.03184885520928e-05
"92",2295,50,0,4.04408163265306,0.52471653376198,-0.242871844542648,0.1,2,2.62777929655584,2295,0.474148907267501,"unknown","unknown","small","unknown",0.492657839085545,2.5298800741641e-05,0.0113388276198234,1.08127603197161e-05
"93",2318,50,0,4.07265306122449,0.547770207997264,-0.204940029574457,0.1,2,2.79318377246332,2317,1.53522476106738,"unknown","big","unknown","unknown",0.504468337366351,2.54830733961346e-05,0.0122365861739591,1.09312497375753e-05
"94",2321,50,0,3.85061224489796,0.517732119565886,-0.481062631081137,0.1,2,2.79634257801933,2321,1.33808555701727,"unknown","small","unknown","unknown",0.492082461981469,2.66101045241092e-05,0.022032598089638,1.03470877971977e-05
"95",2336,50,0,3.99591836734694,0.504423781119198,-0.196200993159009,0.1,2,2.76385424510489,2337,1.2205074120901,"unknown","big","unknown","unknown",0.513418617721405,2.53257832615643e-05,0.0179561862580865,1.07557398318099e-05
"96",2338,50,0,3.93142857142857,0.636349763247095,-0.429425226065898,0.1,2,2.78592949487482,2338,1.50025721046643,"unknown","small","unknown","unknown",0.502219212893449,2.68937836356511e-05,0.0140823926263167,1.03836546540476e-05
"97",2344,50,0,3.92,0.537273469718596,-0.254129935550781,0.1,2,2.56014231038675,2344,0.179906905889809,"unknown","unknown","small","unknown",0.49671872260439,2.59698942558135e-05,0.00865371711735095,1.07695777911874e-05
"98",2381,50,0,3.91020408163265,0.506047297474869,-0.211622807017544,0.1,2,3.00914153619891,2382,1.23203354100995,"unknown","unknown","big","unknown",0.514744242285461,2.50243754054222e-05,0.0119209813846963,1.06239375219958e-05
"99",2407,50,0,3.26367346938776,0.495912068296175,-0.335183037932748,0.1,2,2.77594450771378,2407,0.0695523129476828,"small","unknown","unknown","unknown",0.517266418421681,2.72655161215689e-05,0.00607271857254378,1.02203620473199e-05
"100",2459,50,0,4.45795918367347,0.563461198626658,-0.278892181445179,0.1,2,2.80864568375285,2458,1.25367135262799,"unknown","unknown","unknown","small",0.505301837868741,2.52014837400915e-05,0.012765671588823,1.08676348260428e-05
"101",2478,50,0,3.91102040816327,0.620783823199873,-0.266102456560815,0.1,2,3.06291722000736,2478,0.508175035908302,"unknown","unknown","big","unknown",0.513286796493835,2.55458287609522e-05,0.0057873168437362,1.05079690509561e-05
"102",2504,50,0,5.19918367346939,0.582263430564198,-0.322120017520806,0.1,2,2.73460010094099,2504,0.215492600224872,"big","unknown","unknown","unknown",0.49631925486038,2.46538325407072e-05,0.0108516115369996,1.10571213652456e-05
"103",2526,50,0,3.99183673469388,0.60740074118988,-0.105882352941176,0.1,2,2.81416689712713,2526,1.59520948149656,"unknown","big","unknown","unknown",0.484696639149511,2.46462336162512e-05,0.023383682138713,1.07328665645799e-05
"104",2543,50,0,4.88571428571429,0.559446361675635,-0.308916604616531,0.1,2,2.7859503832415,2543,0.727196404221395,"big","unknown","unknown","unknown",0.511979628735539,2.41763343363969e-05,0.0237645703375313,1.08414119651156e-05
"105",2551,50,0,4.40979591836735,0.543214767767694,-0.297716894977169,0.1,2,2.82230584324607,2553,1.34784130158375,"unknown","unknown","unknown","small",0.490794689583818,2.49397238856969e-05,0.0122473102237141,1.08036063785923e-05
"106",2594,50,0,4.05469387755102,0.580230102276574,-0.278664142779881,0.1,2,2.6392190164702,2592,0.577382528452437,"unknown","unknown","small","unknown",0.474788103571047,2.63062354442861e-05,0.0182188562415806,1.07261764286646e-05
"107",2685,50,0,4.42775510204082,0.569785099631987,-0.280124167308651,0.1,2,2.8815656999424,2688,1.29635884259122,"unknown","unknown","unknown","small",0.50782175331265,2.51402058681178e-05,0.0122220000856167,1.05489323732378e-05
"108",2711,50,0,3.96408163265306,0.564434485080773,-0.470204081632653,0.1,2,2.77075054106199,2708,1.31579523415138,"unknown","small","unknown","unknown",0.503599848877838,2.71725160776476e-05,0.0229454165041745,1.03515560648196e-05
"109",2723,50,0,4.11183673469388,0.567245567158147,-0.201063149086972,0.1,2,2.79036555094781,2723,1.53522476106738,"unknown","big","unknown","unknown",0.512547482090901,2.49963259171765e-05,0.00461805084090074,1.07252045330282e-05
"110",2742,50,0,4.37551020408163,0.610630633079058,-0.288143856293713,0.1,2,2.87408975145039,2742,1.2729536088059,"unknown","unknown","unknown","small",0.487869145223819,2.55478883747978e-05,0.0169766063373743,1.07750026432517e-05
"111",2757,50,0,3.9469387755102,0.530955912663189,-0.224793109272082,0.1,2,3.04256530809107,2758,0.621721219919881,"unknown","unknown","big","unknown",0.513250611457249,2.46123412188621e-05,0.0183591082336777,1.03181162155714e-05
"112",2776,50,0,4.05387755102041,0.603797402372474,-0.479554223508337,0.1,2,2.80689165888196,2776,1.63309117029369,"unknown","small","unknown","unknown",0.525473555067341,2.68361756606506e-05,0.0141487362893759,1.04213017964529e-05
"113",2808,50,0,4.09224489795918,0.537946045174982,-0.20381888294564,0.1,2,2.66137512290028,2808,0.735803178907864,"unknown","unknown","small","unknown",0.490727404069583,2.57059454898236e-05,0.0224468062507197,1.1068689520155e-05
"114",2823,50,0,3.45224489795918,0.641399729020882,-0.323003677929208,0.1,2,2.83835812400436,2824,0.271348937427347,"small","unknown","unknown","unknown",0.494496720159695,2.69675621985428e-05,0.00566976243481679,1.05391374988147e-05
"115",2843,50,0,4.11428571428571,0.569704169480939,-0.199233549623307,0.1,2,2.81641816292356,2844,1.60368831126296,"unknown","big","unknown","unknown",0.503394804362033,2.49088121650944e-05,0.0151298033297456,1.07979534959764e-05
"116",2877,50,0,3.94775510204082,0.521712328188546,-0.284241335728065,0.1,2,3.02591594062631,2877,0.908100552780475,"unknown","unknown","big","unknown",0.485045640269495,2.58684106163402e-05,0.0172015341349355,1.05251798589112e-05
"117",2922,50,0,3.91755102040816,0.522060428657482,-0.199919710959454,0.1,2,2.78490272663691,2922,1.50025721046643,"unknown","big","unknown","unknown",0.505839469940657,2.55930948915044e-05,0.0188109087577706,1.08149418307428e-05
"118",2958,50,0,4.04571428571429,0.558608855336312,-0.257582037996546,0.1,2,3.00374019538485,2959,1.16585998048328,"unknown","unknown","big","unknown",0.499225835681405,2.50199610473033e-05,0.0242235956464748,1.03480748090014e-05
"119",2970,50,0,3.89877551020408,0.554392782711627,-0.467461023990505,0.1,2,2.78592949487482,2970,1.42134043494093,"unknown","small","unknown","unknown",0.505892309322422,2.69134213260914e-05,0.00601241867153175,1.03502489747401e-05
"120",2973,50,0,3.90530612244898,0.588910301513032,-0.240596753814754,0.1,2,2.54823216537781,2976,0.115094915522951,"unknown","unknown","small","unknown",0.498787680459912,2.61290302450949e-05,0.0190243905082411,1.09588593404069e-05
"121",2983,50,0,3.93224489795918,0.548958416154719,-0.443515902122287,0.1,2,2.78592949487482,2984,1.50025721046643,"unknown","small","unknown","unknown",0.488100127290076,2.68975276992918e-05,0.0102154684081914,1.03754266440539e-05
"122",2985,50,0,4.05387755102041,0.552092567046822,-0.190510218665142,0.1,2,2.81294996039343,2986,1.63309117029369,"unknown","big","unknown","unknown",0.500408707624535,2.50426042328481e-05,0.0119314372398606,1.07005289915987e-05
"123",2997,50,0,4.08,0.565631849334399,-0.287965320305512,0.1,2,3.11699782317063,2998,0.691648691237561,"unknown","unknown","big","unknown",0.515420826518324,2.54659325178269e-05,0.0175272933423818,1.05183053030807e-05
"124",3060,50,0,4.47591836734694,0.597843000611746,-0.327371115647581,0.1,2,2.86537000721576,3060,1.18623338850288,"unknown","unknown","unknown","small",0.513766956388538,2.55423234245747e-05,0.0125458509602113,1.08327781872534e-05
"125",3094,50,0,4.83673469387755,0.565437961693358,-0.285867928586793,0.1,2,2.71979945054657,3094,0.351027074192624,"big","unknown","unknown","unknown",0.480174005113846,2.49156540823631e-05,0.0152571986492116,1.08400495068113e-05
"126",3117,50,0,3.93061224489796,0.564881567226684,-0.248159203980099,0.1,2,3.06030223430809,3119,0.554217951749455,"unknown","unknown","big","unknown",0.485351775905124,2.4957792766452e-05,0.0114335821761278,1.03775905698875e-05
"127",3176,50,0,3.49795918367347,0.587237404747257,-0.273875425431582,0.1,2,2.76268252922116,3177,0.325363910339917,"small","unknown","unknown","unknown",0.493735751695799,2.64691551783615e-05,0.00844128931066034,1.05208120988019e-05
"128",3211,50,0,4.02530612244898,0.591700041109701,-0.553298599661456,0.1,2,2.77594450771378,3211,1.41530470922304,"unknown","small","unknown","unknown",0.48429552389738,2.71888625680273e-05,0.0243873543790165,1.03812602412552e-05
"129",3237,50,0,4.45061224489796,0.569084076187871,-0.276346471023147,0.1,2,2.83023529889652,3237,1.28419529922424,"unknown","unknown","unknown","small",0.506803492097358,2.53236623309018e-05,0.022557375359816,1.07822781145912e-05
"130",3286,50,0,4.39591836734694,0.563856570790704,-0.271343672996086,0.1,2,2.84108272047958,3285,1.30925476439725,"unknown","unknown","unknown","small",0.474249691926581,2.48519913586763e-05,0.012863951073335,1.05434418699493e-05
"131",3316,50,0,4.37142857142857,0.514008738982444,-0.345686055859546,0.1,2,2.85334533868857,3316,1.22198129599947,"unknown","unknown","unknown","small",0.50709986504439,2.62756314542203e-05,0.00999747846416277,1.07000047756392e-05
"132",3408,50,0,4.3934693877551,0.626212088467527,-0.304197925860547,0.1,2,2.86537000721576,3408,1.16866393689565,"unknown","unknown","unknown","small",0.506478882759909,2.55499538476284e-05,0.00850206626230933,1.08183374860103e-05
"133",3423,50,0,3.89469387755102,0.521784126109179,-0.458598511634172,0.1,2,2.77819561468552,3424,1.2371427525072,"unknown","small","unknown","unknown",0.504832399833801,2.67042125394339e-05,0.0184955378851943,1.06500954677429e-05
"134",3443,50,0,4.92489795918367,0.554385891616028,-0.338309282910378,0.1,2,2.83023529889652,3444,0.995229062685823,"big","unknown","unknown","unknown",0.483551053434294,2.49877938966668e-05,0.0260697501749796,1.10561059709921e-05
"135",3454,50,0,3.99265306122449,0.503591205767266,-0.275308008213553,0.1,2,2.58251991581473,3454,0.253126456649636,"unknown","unknown","small","unknown",0.497008048641743,2.62871108911209e-05,0.0122608736678587,1.11320612808158e-05
"136",3488,50,0,4.04734693877551,0.553825811990657,-0.198621877691645,0.1,2,2.78297375030076,3488,1.54926125734155,"unknown","big","unknown","unknown",0.505106168312967,2.50703777055524e-05,0.00849551859317046,1.06545928526211e-05
"137",3522,50,0,3.92734693877551,0.557027969410688,-0.228967810359159,0.1,2,2.63482288054221,3522,0.457730582426458,"unknown","unknown","small","unknown",0.518606941454916,2.58323291193303e-05,0.0162171242811954,1.09087617583536e-05
"138",3587,50,0,3.86775510204082,0.573716189596598,-0.173179506264731,0.1,2,2.75894154587333,3587,1.06892855949998,"unknown","big","unknown","unknown",0.505692470281816,2.55592649937867e-05,0.0128620864903072,1.08564715525442e-05
"139",3604,50,0,3.98775510204082,0.588670671753135,-0.299896734679343,0.1,2,3.00928690594016,3604,1.18012257901966,"unknown","unknown","big","unknown",0.490465604813372,2.52869932549363e-05,0.00860337938459121,1.03732660071017e-05
"140",3624,50,0,4.42612244897959,0.579884704610654,-0.346352540448481,0.1,2,2.83869350852057,3625,1.30925476439725,"unknown","unknown","unknown","small",0.481633578152959,2.5510280471264e-05,0.0186485886682631,1.08705388876359e-05
"141",3636,50,0,3.49959183673469,0.569012858872054,-0.279126772956778,0.1,2,2.77882093274168,3635,0.368896242151417,"small","unknown","unknown","unknown",0.503118048189136,2.6717954056898e-05,0.0158150817485237,1.05717632251719e-05
"142",3661,50,0,3.96,0.540367886604792,-0.437661894593195,0.1,2,2.81310912555127,3661,1.55336473058579,"unknown","small","unknown","unknown",0.511566473849097,2.74695078211479e-05,0.0130075259600209,1.03422087114693e-05
"143",3735,50,0,4.12408163265306,0.568996332151595,-0.476507507195118,0.1,2,2.79634257801933,3734,1.49361035516662,"unknown","small","unknown","unknown",0.496945671555883,2.65334129147116e-05,0.0110261990533635,1.04912514720407e-05
"144",3745,50,0,3.40489795918367,0.523052815813523,-0.299896587383661,0.1,2,2.80253180669973,3745,0.173478804738205,"small","unknown","unknown","unknown",0.494155803038622,2.69368521842752e-05,0.00881879216725753,1.0645513093595e-05
"145",3749,50,0,4.00571428571429,0.571341729286988,-0.283455839458639,0.1,2,3.06777411271399,3749,0.618228836845466,"unknown","unknown","big","unknown",0.500536042776874,2.52147901487499e-05,0.028671064256279,1.04582635087998e-05
"146",3760,50,0,4.10530612244898,0.641757085261751,-0.479378099077807,0.1,2,2.7563101610135,3760,1.30382420708636,"unknown","small","unknown","unknown",0.519816522789516,2.70336213812733e-05,0.0141226161009362,1.05488174084297e-05
"147",3775,50,0,4.06857142857143,0.540769126608838,-0.199829660385393,0.1,2,2.77514232867483,3774,1.41530470922304,"unknown","big","unknown","unknown",0.496964048487174,2.54894215242492e-05,0.0136024746788669,1.09211743254934e-05
"148",3813,50,0,3.98040816326531,0.529897001175685,-0.29931799674267,0.1,2,3.07161248233419,3813,0.618228836845466,"unknown","unknown","big","unknown",0.506902715839228,2.55871679398918e-05,0.0137491373211339,1.0370020666277e-05
"149",3855,50,0,3.9069387755102,0.476551372132663,-0.297772460893136,0.1,2,3.02591594062631,3855,0.891781039571197,"unknown","unknown","big","unknown",0.511981467433425,2.59735480104548e-05,0.017115752082683,1.03631304160451e-05
"150",3859,50,0,4.93061224489796,0.583876804837611,-0.28175519630485,0.1,2,2.80851295706204,3858,0.787568831769397,"big","unknown","unknown","unknown",0.497459069981916,2.44312522735228e-05,0.0158701309726695,1.08818221400919e-05
"151",3908,50,0,3.92816326530612,0.506588054395886,-0.0949159491594915,0.1,2,2.80241312178749,3908,1.60133763856,"unknown","big","unknown","unknown",0.506233499859843,2.47324500279162e-05,0.012520318408438,1.06584323388536e-05
"152",3932,50,0,4.37551020408163,0.572428210945233,-0.289262733122478,0.1,2,2.85447194351895,3932,1.19947083945493,"unknown","unknown","unknown","small",0.51563614970682,2.58053655739085e-05,0.0205015887598172,1.08776082998308e-05
"153",3948,50,0,3.91673469387755,0.578825518408375,-0.239247311827957,0.1,2,2.58244458855935,3948,0.236579516676332,"unknown","unknown","small","unknown",0.494993619733444,2.59122315327237e-05,0.014616575681073,1.08671212733284e-05
"154",3981,50,0,4.03428571428571,0.575373112349083,-0.282732093509597,0.1,2,2.63884208193309,3981,0.577382528452437,"unknown","unknown","small","unknown",0.50002385492555,2.56145203594974e-05,0.0204920329891091,1.07777583379692e-05
"155",3993,50,0,4.03265306122449,0.634428600828687,-0.229740187949143,0.1,2,3.14217377618338,3993,0.542961455141282,"unknown","unknown","big","unknown",0.511771605988133,2.43930293133665e-05,0.0147056763224145,1.01937138545898e-05
"156",3994,50,0,4.49142857142857,0.533470520502041,-0.336330935251799,0.1,2,2.81614284473926,3994,1.24433920228286,"unknown","unknown","unknown","small",0.48910342922597,2.49763199916819e-05,0.0156539424660897,1.04074756388696e-05
"157",4023,50,0,4.40816326530612,0.539363766848012,-0.318871145927488,0.1,2,2.80639344104716,4023,1.31318976559093,"unknown","unknown","unknown","small",0.482632080998626,2.51711375230723e-05,0.00631622277359894,1.05738511019441e-05
"158",4031,50,0,4.09142857142857,0.513359778037714,-0.289036544850498,0.1,2,2.62307123322534,4031,0.492005978172086,"unknown","unknown","small","unknown",0.510845232480346,2.53331146379173e-05,0.0135846519375744,1.10932665811978e-05
"159",4145,50,0,4.00081632653061,0.574782901088669,-0.0724221541602859,0.1,2,2.79633212000653,4146,1.53952292155257,"unknown","big","unknown","unknown",0.501973473813357,2.48508631386912e-05,0.0180507380316093,1.0879414157782e-05
"160",4146,50,0,3.99673469387755,0.515361803176263,-0.224520519073857,0.1,2,3.00914153619891,4145,1.18012257901966,"unknown","unknown","big","unknown",0.493878413461171,2.50111492743364e-05,0.0142106039115098,1.06490518687808e-05
"161",4215,50,0,3.5069387755102,0.621891387816417,-0.320239219389361,0.1,2,2.74939370259927,4214,0.264884786548482,"small","unknown","unknown","unknown",0.52865039714574,2.6792517625775e-05,0.00453826657562964,1.04896475279464e-05
"162",4250,50,0,4.06040816326531,0.551734548025011,-0.501505302115093,0.1,2,2.75976420546116,4248,1.28171315559076,"unknown","small","unknown","unknown",0.488286763882809,2.70317733985018e-05,0.0185700875759722,1.05349319960855e-05
"163",4358,50,0,4.06204081632653,0.562426080275589,-0.45458322753399,0.1,2,2.78811714341092,4358,1.54926125734155,"unknown","small","unknown","unknown",0.495248659611063,2.68115349032431e-05,0.0256052422236698,1.04706433726669e-05
