"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","mean_lang","inter_var","mean_intra_var","std_intra_var"
531,"Small-world",50,0.234952380952381,"3.17714285714286",0.505352816014934,-0.0413090742647899,NA,"With (weak)",4,0.53822003929958,8.70619132698133e-06,0.0178938988258384,1.79011783519579e-06
532,"Small-world",50,0.16,"3.11428571428571",0.470956700626196,-0.0139143565958365,NA,"With (weak)",4,0.519957514307006,8.8442781267827e-06,0.0172279413271542,2.24424715083405e-06
533,"Small-world",50,0.186666666666667,"3.06775510204082",0.436488446309598,-0.162304540513421,NA,"With (weak)",4,0.513580268345637,9.02839264891807e-06,0.00891559371095794,2.83491230898527e-06
534,"Small-world",50,0.228,"3.20081632653061",0.500508455171769,-0.184503901895207,NA,"With (weak)",4,0.432282341590691,8.74428322537213e-06,0.00599153048078298,2.0567142686927e-06
535,"Small-world",50,0.214666666666667,"3.16",0.551787289479073,-0.0904622945784058,NA,"With (weak)",4,0.439419713474788,8.73317257103854e-06,0.0175712956591599,2.04821366309907e-06
536,"Small-world",50,0.238,"3.10857142857143",0.543198461770273,-0.0695187165775399,NA,"With (weak)",4,0.527886986338886,8.99982234956822e-06,0.0181082215283578,2.82598529167623e-06
537,"Small-world",50,0.161333333333333,"3.13795918367347",0.481468664923733,-0.100204940135907,NA,"With (weak)",4,0.493839778133019,8.8442781267827e-06,0.0179283759262525,2.24424715083405e-06
538,"Small-world",50,0.203619047619048,"3.10938775510204",0.47234637719469,-0.0470588235294118,NA,"With (weak)",4,0.513988771851265,8.7950733520262e-06,0.0144783194496046,2.26252271249132e-06
539,"Small-world",50,0.271333333333333,"3.36816326530612",0.499308105580052,-0.0874616600055768,NA,"With (weak)",4,0.447959351663552,9.08870560907812e-06,0.0292103525753427,3.03605306872716e-06
540,"Small-world",50,0.214380952380952,"3.12408163265306",0.465746360692209,0.0623447590660705,NA,"With (weak)",4,0.469595136200543,9.12997512425831e-06,0.0202989391066182,2.93543899354752e-06
541,"Small-world",50,0.169333333333333,"3.04",0.510713167258208,-0.124543154343547,NA,"With (weak)",4,0.515622569280937,8.95538244806184e-06,0.0100663269783761,2.54611817603454e-06
542,"Small-world",50,0.176,"3.20897959183673",0.446913700753309,-0.178451178451179,NA,"With (weak)",4,0.52525456047509,8.88871802828908e-06,0.0126884026251091,2.55933523318857e-06
543,"Small-world",50,0.199238095238095,"3.10040816326531",0.425450110873087,-0.273986782387133,NA,"With (weak)",4,0.521000489327497,8.96173168564244e-06,0.0129291988539626,2.5200609531004e-06
